,PDB code,EC number,Class,Subclass,Subsubclass
6384,4b2d,E.C.2.7.1.40,2,7,1
6385,4b3u,E.C.2.7.7.24,2,7,7
6386,4b4g,E.C.2.7.7.24,2,7,7
6387,4b4m,E.C.2.7.7.24,2,7,7
6388,4b5b,E.C.2.7.7.24,2,7,7
6416,4bb4,E.C.2.7.10.1,2,7,10
6417,4bbe,E.C.2.7.10.2,2,7,10
6418,4bbf,E.C.2.7.10.2,2,7,10
6420,4bc5,E.C.2.7.1.17,2,7,1
6424,4bcf,E.C.2.7.11.22,2,7,11
6425,4bcg,E.C.2.7.11.22,2,7,11
6426,4bch,E.C.2.7.11.22,2,7,11
6427,4bci,E.C.2.7.11.22,2,7,11
6428,4bcj,E.C.2.7.11.22,2,7,11
6429,4bck,E.C.2.7.11.22,2,7,11
6430,4bcm,E.C.2.7.11.22,2,7,11
6431,4bcn,E.C.2.7.11.22,2,7,11
6432,4bco,E.C.2.7.11.22,2,7,11
6433,4bcp,E.C.2.7.11.22,2,7,11
6434,4bcq,E.C.2.7.11.22,2,7,11
6436,4bda,E.C.2.7.11.1,2,7,11
6437,4bdb,E.C.2.7.11.1,2,7,11
6438,4bdc,E.C.2.7.11.1,2,7,11
6439,4bdd,E.C.2.7.11.1,2,7,11
6440,4bde,E.C.2.7.11.1,2,7,11
6441,4bdf,E.C.2.7.11.1,2,7,11
6442,4bdg,E.C.2.7.11.1,2,7,11
6443,4bdh,E.C.2.7.11.1,2,7,11
6444,4bdi,E.C.2.7.11.1,2,7,11
6445,4bdj,E.C.2.7.11.1,2,7,11
6446,4bdk,E.C.2.7.11.1,2,7,11
6454,4bfr,E.C.2.7.1.153,2,7,1
6455,4bfy,E.C.2.7.1.33,2,7,1
6456,4bfz,E.C.2.7.1.33,2,7,1
6458,4bgg,E.C.2.7.11.30,2,7,11
6459,4bgh,E.C.2.7.11.22,2,7,11
6464,4bhn,E.C.2.7.11.25,2,7,11
6465,4bhz,E.C.2.7.12.1,2,7,12
6466,4bi0,E.C.2.7.12.1,2,7,12
6467,4bi1,E.C.2.7.12.1,2,7,12
6468,4bi2,E.C.2.7.12.1,2,7,12
6471,4bib,E.C.2.7.11.25,2,7,11
6472,4bic,E.C.2.7.11.25,2,7,11
6473,4bid,E.C.2.7.11.25,2,7,11
6474,4bie,E.C.2.7.11.25,2,7,11
6479,4bkj,E.C.2.7.10.1,2,7,10
6496,4bqh,E.C.2.7.7.23,2,7,7
6497,4bqs,E.C.2.7.1.71,2,7,1
6501,4brx,E.C.2.7.10.2,2,7,10
6512,4btk,E.C.2.7.11.1,2,7,11
6514,4btm,E.C.2.7.11.1,2,7,11
6523,4byi,E.C.2.7.11.1,2,7,11
6524,4byj,E.C.2.7.11.1,2,7,11
6525,4bzn,E.C.2.7.11.1,2,7,11
6526,4bzo,E.C.2.7.11.1,2,7,11
6536,4c2v,E.C.2.7.11.1,2,7,11
6537,4c35,E.C.2.7.11.11,2,7,11
6538,4c36,E.C.2.7.11.11,2,7,11
6539,4c37,E.C.2.7.11.11,2,7,11
6540,4c38,E.C.2.7.11.11,2,7,11
6541,4c4e,E.C.2.7.12.1,2,7,12
6542,4c4f,E.C.2.7.12.1,2,7,12
6543,4c4g,E.C.2.7.12.1,2,7,12
6544,4c4h,E.C.2.7.12.1,2,7,12
6545,4c4i,E.C.2.7.12.1,2,7,12
6546,4c4j,E.C.2.7.12.1,2,7,12
6548,4c61,E.C.2.7.10.2,2,7,10
6558,4c7t,E.C.2.7.10.2,2,7,10
6571,4cd0,E.C.2.7.10.1,2,7,10
6577,4ceb,E.C.2.7.7.7,2,7,7
6578,4cfm,E.C.2.7.11.22,2,7,11
6580,4cfu,E.C.2.7.11.22,2,7,11
6581,4cfv,E.C.2.7.11.22,2,7,11
6582,4cfw,E.C.2.7.11.22,2,7,11
6583,4cfx,E.C.2.7.11.22,2,7,11
6584,4cg8,E.C.2.7.1.32,2,7,1
6585,4cg9,E.C.2.7.1.32,2,7,1
6586,4cga,E.C.2.7.1.32 ,2,7,1
6587,4cgi,E.C.2.7.7.7,2,7,7
6588,4cgj,E.C.2.7.7.7,2,7,7
6591,4cig,E.C.2.7.7.7,2,7,7
6597,4cj4,E.C.2.7.7.7,2,7,7
6599,4cjp,E.C.2.7.7.7,2,7,7
6600,4cjq,E.C.2.7.7.7,2,7,7
6601,4cjr,E.C.2.7.7.7,2,7,7
6602,4ck3,E.C.2.7.7.7,2,7,7
6603,4cki,E.C.2.7.10.1,2,7,10
6604,4ckj,E.C.2.7.10.1,2,7,10
6605,4ckr,E.C.2.7.10.1,2,7,10
6608,4cli,E.C.2.7.10.1,2,7,10
6609,4clj,E.C.2.7.10.1,2,7,10
6612,4cmo,E.C.2.7.10.1,2,7,10
6613,4cmt,E.C.2.7.10.1,2,7,10
6614,4cmu,E.C.2.7.10.1,2,7,10
6615,4cnh,E.C.2.7.10.1,2,7,10
6616,4cp5,E.C.2.7.4.6,2,7,4
6628,4cqg,E.C.2.7.11.1,2,7,11
6636,4crj,E.C.2.7.6.3,2,7,6
6637,4crl,E.C.2.7.11.22,2,7,11
6643,4cwb,E.C.2.7.6.3,2,7,6
6649,4d0w,E.C.2.7.10.2,2,7,10
6650,4d0x,E.C.2.7.10.2,2,7,10
6651,4d1s,E.C.2.7.10.2,2,7,10
6652,4d2p,E.C.2.7.11.1,2,7,11
6653,4d2r,E.C.2.7.10.1,2,7,10
6654,4d2s,E.C.2.7.12.1,2,7,12
6655,4d2t,E.C.2.7.11.1,2,7,11
6656,4d2v,E.C.2.7.11.1,2,7,11
6657,4d2w,E.C.2.7.11.1,2,7,11
6673,4daw,E.C.2.7.11.1,2,7,11
6675,4dbn,E.C.2.7.11.1,2,7,11
6676,4dce,E.C.2.7.10.1,2,7,10
6688,4dea,E.C.2.7.11.1,2,7,11
6689,4deb,E.C.2.7.11.1,2,7,11
6690,4ded,E.C.2.7.11.1,2,7,11
6691,4deg,E.C.2.7.10.1,2,7,10
6692,4deh,E.C.2.7.10.1,2,7,10
6693,4dei,E.C.2.7.10.1,2,7,10
6696,4dfl,E.C.2.7.10.2,2,7,10
6697,4dfn,E.C.2.7.10.2,2,7,10
6698,4dfw,E.C.2.7.11.21,2,7,11
6700,4dgg,E.C.2.7.10.2,2,7,10
6701,4dgm,E.C.2.7.11.1,2,7,11
6702,4dgn,E.C.2.7.11.1,2,7,11
6703,6qs5,E.C.2.7.11.1,2,7,11
6706,4dhf,E.C.2.7.11.1,2,7,11
6717,4dli,E.C.2.7.11.24,2,7,11
6718,4dlj,E.C.2.7.11.24,2,7,11
6736,4dru,E.C.2.7.7.48,2,7,7
6741,4dtk,E.C.2.7.11.1,2,7,11
6755,4dzy,E.C.2.7.11.4,2,7,11
6757,4e1z,E.C.2.7.10.2,2,7,10
6758,4e20,E.C.2.7.10.2,2,7,10
6759,4e26,E.C.2.7.11.1,2,7,11
6774,4e4l,E.C.2.7.10.2,2,7,10
6775,4e4n,E.C.2.7.10.2,2,7,10
6776,4e4x,E.C.2.7.11.1,2,7,11
6778,4e5w,E.C.2.7.10.2,2,7,10
6779,4e67,E.C.2.7.11.21,2,7,11
6780,4e6c,E.C.2.7.11.24,2,7,11
6781,4e6d,E.C.2.7.10.2,2,7,10
6782,4e6q,E.C.2.7.10.2,2,7,10
6785,4e93,E.C.2.7.10.2,2,7,10
6786,4e9c,E.C.2.7.11.21,2,7,11
6787,4e9d,E.C.2.7.11.21,2,7,11
6794,4ebv,E.C.2.7.10.2,2,7,10
6795,4ebw,E.C.2.7.10.2,2,7,10
6797,4eev,E.C.2.7.10.1,2,7,10
6806,4eh2,E.C.2.7.11.24,2,7,11
6807,4eh3,E.C.2.7.11.24,2,7,11
6808,4eh4,E.C.2.7.11.24,2,7,11
6809,4eh5,E.C.2.7.11.24,2,7,11
6810,4eh6,E.C.2.7.11.24,2,7,11
6811,4eh7,E.C.2.7.11.24,2,7,11
6812,4eh8,E.C.2.7.11.24,2,7,11
6813,4eh9,E.C.2.7.11.24,2,7,11
6814,4ehe,E.C.2.7.11.1,2,7,11
6815,4ehg,E.C.2.7.11.1,2,7,11
6817,4ehv,E.C.2.7.11.24,2,7,11
6818,4ehz,E.C.2.7.10.2,2,7,10
6819,4ei4,E.C.2.7.10.2,2,7,10
6824,4ejn,E.C.2.7.11.1,2,7,11
6832,4el9,E.C.2.7.11.1,2,7,11
6842,4en4,E.C.2.7.1.35,2,7,1
6843,4enx,E.C.2.7.11.1,2,7,11
6844,4eny,E.C.2.7.11.1,2,7,11
6846,4eo6,E.C.2.7.7.48,2,7,7
6847,4eo8,E.C.2.7.7.48,2,7,7
6848,4eoh,E.C.2.7.1.35,2,7,1
6849,4eoi,E.C.2.7.11.22,2,7,11
6850,4eok,E.C.2.7.11.22,2,7,11
6851,4eol,E.C.2.7.11.22,2,7,11
6852,4eon,E.C.2.7.11.22,2,7,11
6853,4eop,E.C.2.7.11.22,2,7,11
6854,4eor,E.C.2.7.11.22,2,7,11
6855,4eos,E.C.2.7.11.22,2,7,11
6859,4eqc,E.C.2.7.11.1,2,7,11
6866,4erk,E.C.2.7.1.0,2,7,1
6867,4erw,E.C.2.7.11.22,2,7,11
6874,4eyj,E.C.2.7.11.24,2,7,11
6875,4eym,E.C.2.7.11.24,2,7,11
6876,4ez3,E.C.2.7.11.22,2,7,11
6877,4ez5,E.C.2.7.11.22,2,7,11
6878,4f08,E.C.2.7.10.2,2,7,10
6879,4f09,E.C.2.7.10.2,2,7,10
6886,4f4p,E.C.2.7.10.2,2,7,10
6887,4f63,E.C.2.7.10.1,2,7,10
6888,4f64,E.C.2.7.10.1,2,7,10
6889,4f65,E.C.2.7.10.1,2,7,10
6890,4f6s,E.C.2.7.11.22,2,7,11
6891,4f6u,E.C.2.7.11.22,2,7,11
6893,4f6w,E.C.2.7.11.22,2,7,11
6895,4f70,E.C.2.7.11.22,2,7,11
6896,4f7j,E.C.2.7.11.22,2,7,11
6897,4f7l,E.C.2.7.11.22,2,7,11
6898,4f7n,E.C.2.7.11.22,2,7,11
6899,4f7v,E.C.2.7.6.3,2,7,6
6900,4f9w,E.C.2.7.11.24,2,7,11
6901,4f9y,E.C.2.7.11.24,2,7,11
6904,4fbx,E.C.2.7.11.1,2,7,11
6905,4fc0,E.C.2.7.11.1,2,7,11
6911,4feq,E.C.2.7.10.1,2,7,10
6912,4fev,E.C.2.7.1.95,2,7,1
6913,4few,E.C.2.7.1.95,2,7,1
6914,4ff8,E.C.2.7.10.1,2,7,10
6919,4fic,E.C.2.7.10.2,2,7,10
6921,4fk6,E.C.2.7.10.2,2,7,10
6924,4fl1,E.C.2.7.10.2,2,7,10
6925,4fl2,E.C.2.7.10.2,2,7,10
6926,4fl3,E.C.2.7.10.2,2,7,10
6933,4fmq,E.C.2.7.11.24,2,7,11
6936,4fny,E.C.2.7.10.1,2,7,10
6937,4fnz,E.C.2.7.10.1,2,7,10
6938,4fob,E.C.2.7.10.1,2,7,10
6939,4foc,E.C.2.7.10.1,2,7,10
6940,4fod,E.C.2.7.10.1,2,7,10
6954,4fvq,E.C.2.7.10.2,2,7,10
6955,4fvr,E.C.2.7.10.2,2,7,10
6956,4fxf,E.C.2.7.1.40,2,7,1
6957,4fxj,E.C.2.7.1.40,2,7,1
6958,4fxp,E.C.2.7.1.25,2,7,1
6962,4fyo,E.C.2.7.10.2,2,7,10
6965,4fz6,E.C.2.7.10.2,2,7,10
6973,4g16,E.C.2.7.11.1,2,7,11
6974,4g17,E.C.2.7.11.1,2,7,11
6976,4g2f,E.C.2.7.10.1,2,7,10
6982,4g31,E.C.2.7.11.1,2,7,11
6983,4g34,E.C.2.7.11.1,2,7,11
6984,4g3e,E.C.2.7.11.25,2,7,11
6985,4g3f,E.C.2.7.11.25,2,7,11
6986,4g3g,E.C.2.7.11.25,2,7,11
6994,4g9c,E.C.2.7.11.1,2,7,11
6996,4gb9,E.C.2.7.1.153,2,7,1
6997,4gcj,E.C.2.7.11.22,2,7,11
7003,4gfd,E.C.2.7.4.9,2,7,4
7004,4gfm,E.C.2.7.10.2,2,7,10
7006,4gfo,E.C.2.7.10.2,2,7,10
7007,4gg5,E.C.2.7.10.1,2,7,10
7008,4gg7,E.C.2.7.10.1,2,7,10
7013,4gih,E.C.2.7.10.2,2,7,10
7014,4gii,E.C.2.7.10.2,2,7,10
7016,4gj2,E.C.2.7.10.2,2,7,10
7017,4gj3,E.C.2.7.10.2,2,7,10
7026,4gk2,E.C.2.7.10.1,2,7,10
7027,4gk3,E.C.2.7.10.1,2,7,10
7028,4gk4,E.C.2.7.10.1,2,7,10
7030,4gkh,E.C.2.7.1.95,2,7,1
7031,4gki,E.C.2.7.1.95,2,7,1
7036,4gmc,E.C.2.7.7.48,2,7,7
7037,4gmy,E.C.2.7.10.2,2,7,10
7048,4gs6,E.C.2.7.11.25,2,7,11
7051,4gsy,E.C.2.7.4.9,2,7,4
7055,4gu6,E.C.2.7.10.2,2,7,10
7056,4gu9,E.C.2.7.10.2,2,7,10
7057,4gue,E.C.2.7.11.1,2,7,11
7060,4gv1,E.C.2.7.11.1,2,7,11
7062,4gvm,E.C.2.7.7.49,2,7,7
7064,4gw6,E.C.2.7.7.49,2,7,7
7065,4gw8,E.C.2.7.11.1,2,7,11
7072,4h1j,E.C.2.7.10.2,2,7,10
7073,4h1m,E.C.2.7.10.2,2,7,10
7077,4h36,E.C.2.7.11.24,2,7,11
7079,4h39,E.C.2.7.11.24,2,7,11
7081,4h3b,E.C.2.7.11.24,2,7,11
7087,4h3q,E.C.2.7.11.24,2,7,11
7092,4h58,E.C.2.7.11.1,2,7,11
7094,4h71,E.C.2.7.11.21,2,7,11
7095,4h7q,E.C.2.7.11.4,2,7,11
7096,4h81,E.C.2.7.11.4,2,7,11
7097,4h85,E.C.2.7.11.4,2,7,11
7101,4hco,E.C.2.7.11.21,2,7,11
7102,4hct,E.C.2.7.10.2,2,7,10
7103,4hcu,E.C.2.7.10.2,2,7,10
7104,4hcv,E.C.2.7.10.2,2,7,10
7106,4hdc,E.C.2.7.4.9,2,7,4
7111,4hej,E.C.2.7.4.9,2,7,4
7117,4hge,E.C.2.7.10.2,2,7,10
7118,4hgl,E.C.2.7.11.1,2,7,11
7119,4hgs,E.C.2.7.11.1,2,7,11
7129,4hlc,E.C.2.7.4.9,2,7,4
7130,4hld,E.C.2.7.4.9,2,7,4
7138,4hni,E.C.2.7.11.1,2,7,11
7156,4hvd,E.C.2.7.10.2,2,7,10
7157,4hvg,E.C.2.7.10.2,2,7,10
7158,4hvh,E.C.2.7.10.2,2,7,10
7159,4hvi,E.C.2.7.10.2,2,7,10
7160,4hvs,E.C.2.7.10.1,2,7,10
7161,4hw7,E.C.2.7.10.1,2,7,10
7168,4hxj,E.C.2.7.10.2,2,7,10
7177,4hyh,E.C.2.7.11.1,2,7,11
7178,4hyi,E.C.2.7.11.1,2,7,11
7180,4hys,E.C.2.7.11.24,2,7,11
7181,4hyu,E.C.2.7.11.24,2,7,11
7189,4i0r,E.C.2.7.10.2,2,7,10
7190,4i0s,E.C.2.7.10.2,2,7,10
7191,4i0t,E.C.2.7.10.2,2,7,10
7198,4i3z,E.C.2.7.11.22,2,7,11
7200,4i4e,E.C.2.7.10.2,2,7,10
7201,4i4f,E.C.2.7.10.2,2,7,10
7202,4i5c,E.C.2.7.10.2,2,7,10
7203,4i5h,E.C.2.7.11.24,2,7,11
7204,4i5m,E.C.2.7.11.21,2,7,11
7205,4i5p,E.C.2.7.11.21,2,7,11
7207,4i6b,E.C.2.7.11.21,2,7,11
7208,4i6f,E.C.2.7.11.21,2,7,11
7209,4i6h,E.C.2.7.11.21,2,7,11
7210,4i6q,E.C.2.7.10.2,2,7,10
7234,4ib5,E.C.2.7.11.1,2,7,11
7235,4ibm,E.C.2.7.10.1,2,7,10
7238,4idt,E.C.2.7.11.25,2,7,11
7239,4idv,E.C.2.7.11.25,2,7,11
7251,4ih5,E.C.2.7.7.48,2,7,7
7252,4ih6,E.C.2.7.7.48,2,7,7
7253,4ih7,E.C.2.7.7.48,2,7,7
7260,4ijp,E.C.2.7.11.1,2,7,11
7266,4im0,E.C.2.7.11.1,2,7,11
7278,4iqt,E.C.2.7.7.31,2,7,7
7279,4iqu,E.C.2.7.7.31,2,7,7
7282,4ith,E.C.2.7.11.1,2,7,11
7283,4iti,E.C.2.7.11.1,2,7,11
7284,4itj,E.C.2.7.11.1,2,7,11
7291,4iva,E.C.2.7.10.2,2,7,10
7292,4ivb,E.C.2.7.10.2,2,7,10
7293,4ivc,E.C.2.7.10.2,2,7,10
7294,4ivd,E.C.2.7.10.2,2,7,10
7298,4iwd,E.C.2.7.10.1,2,7,10
7303,4iz0,E.C.2.7.7.48,2,7,7
7304,4izy,E.C.2.7.11.24,2,7,11
7305,4j04,E.C.2.7.7.48,2,7,7
7306,4j06,E.C.2.7.7.48,2,7,7
7307,4j08,E.C.2.7.7.48,2,7,7
7309,4j0a,E.C.2.7.7.48,2,7,7
7339,4j52,E.C.2.7.11.21,2,7,11
7340,4j53,E.C.2.7.11.21,2,7,11
7353,4j8m,E.C.2.7.11.1,2,7,11
7354,4jai,E.C.2.7.11.1,2,7,11
7355,4jaj,E.C.2.7.11.1,2,7,11
7358,4jbo,E.C.2.7.11.1,2,7,11
7359,4jbp,E.C.2.7.11.1,2,7,11
7368,4jg6,E.C.2.7.11.1,2,7,11
7369,4jg7,E.C.2.7.11.1,2,7,11
7370,4jg8,E.C.2.7.11.1,2,7,11
7374,4jia,E.C.2.7.10.2,2,7,10
7376,4jik,E.C.2.7.11.1,2,7,11
7377,4jin,E.C.2.7.11.1,2,7,11
7386,4jjs,E.C.2.7.7.48,2,7,7
7387,4jju,E.C.2.7.7.48,2,7,7
7392,4jlh,E.C.2.7.7.49,2,7,7
7393,4jlj,E.C.2.7.1.74,2,7,1
7394,4jlm,E.C.2.7.1.74,2,7,1
7395,4jln,E.C.2.7.1.74,2,7,1
7398,4joa,E.C.2.7.10.1,2,7,10
7404,4jps,E.C.2.7.1.153,2,7,1
7407,4jq7,E.C.2.7.10.1,2,7,10
7408,4jq8,E.C.2.7.10.1,2,7,10
7410,4jr3,E.C.2.7.10.1,2,7,10
7413,4jrv,E.C.2.7.10.1,2,7,10
7421,4ju3,E.C.2.7.7.48,2,7,7
7422,4ju4,E.C.2.7.7.48,2,7,7
7423,4ju6,E.C.2.7.7.48,2,7,7
7424,4ju7,E.C.2.7.7.48,2,7,7
7429,4jvq,E.C.2.7.7.48,2,7,7
7432,4jx7,E.C.2.7.11.1,2,7,11
7447,4k0y,E.C.2.7.11.1   ,2,7,11
7449,4k18,E.C.2.7.11.1   ,2,7,11
7450,4k1b,E.C.2.7.11.1,2,7,11
7455,4k3k,E.C.2.7.7.7,2,7,7
7456,4k3l,E.C.2.7.7.7,2,7,7
7457,4k3m,E.C.2.7.7.7,2,7,7
7458,4k3o,E.C.2.7.7.7,2,7,7
7459,4k3p,E.C.2.7.7.7,2,7,7
7460,4k3q,E.C.2.7.7.7,2,7,7
7461,4k3r,E.C.2.7.7.7,2,7,7
7473,4k6z,E.C.2.7.10.2,2,7,10
7474,4k77,E.C.2.7.10.2,2,7,10
7478,4k8a,E.C.2.7.10.2,2,7,10
7482,4k9y,E.C.2.7.10.2,2,7,10
7483,4kab,E.C.2.7.10.2,2,7,10
7484,4kai,E.C.2.7.7.48   ,2,7,7
7485,4kao,E.C.2.7.10.2,2,7,10
7486,4kb7,E.C.2.7.7.48   ,2,7,7
7487,4kb8,E.C.2.7.11.1    2.7.11.26,2,7,11
7489,4kba,E.C.2.7.11.1    2.7.11.26,2,7,11
7490,4kbc,E.C.2.7.11.1    2.7.11.26,2,7,11
7491,4kbi,E.C.2.7.7.48   ,2,7,7
7492,4kbk,E.C.2.7.11.1    2.7.11.26,2,7,11
7496,4kcg,E.C.2.7.1.74,2,7,1
7503,4kin,E.C.2.7.11.24,2,7,11
7504,4kio,E.C.2.7.10.2,2,7,10
7505,4kip,E.C.2.7.11.24,2,7,11
7506,4kiq,E.C.2.7.11.24,2,7,11
7515,4kmu,E.C.2.7.7.6   ,2,7,7
7516,4kn4,E.C.2.7.7.6   ,2,7,7
7517,4kn7,E.C.2.7.7.6   ,2,7,7
7518,4knb,E.C.2.7.10.1,2,7,10
7530,4kp4,E.C.2.7.13.3,2,7,13
7539,4ksp,E.C.2.7.11.1,2,7,11
7540,4ksq,E.C.2.7.11.1,2,7,11
7548,4kwp,E.C.2.7.11.1,2,7,11
7557,4kz0,E.C.2.7.1.153    2.7.11.1,2,7,1
7566,4kzc,E.C.2.7.1.153    2.7.11.1,2,7,1
7570,4l02,E.C.2.7.1.91,2,7,1
7579,4l23,E.C.2.7.1.153,2,7,1
7590,4l3p,E.C.2.7.11.25,2,7,11
7593,4l52,E.C.2.7.11.25,2,7,11
7594,4l53,E.C.2.7.11.25,2,7,11
7596,4l6q,E.C.2.7.11.1,2,7,11
7600,4l7f,E.C.2.7.11.24,2,7,11
7609,4l8m,E.C.2.7.11.24,2,7,11
7610,4l9i,E.C.2.7.11.14,2,7,11
7617,4lgg,E.C.2.7.10.2,2,7,10
7618,4lgh,E.C.2.7.10.2,2,7,10
7625,4li5,E.C.2.7.10.1,2,7,10
7629,4lil,E.C.2.7.7,2,7,7
7631,4lkl,E.C.2.7.11.21,2,7,11
7632,4lkm,E.C.2.7.11.21,2,7,11
7644,4lm5,E.C.2.7.11.1,2,7,11
7645,4lmn,E.C.2.7.12.2,2,7,12
7646,4lmu,E.C.2.7.11.1,2,7,11
7651,4loo,E.C.2.7.11.24,2,7,11
7652,4lop,E.C.2.7.11.24,2,7,11
7653,4loq,E.C.2.7.11.24,2,7,11
7681,4lyn,E.C.2.7.11.22,2,7,11
7685,4m0y,E.C.2.7.10.2,2,7,10
7686,4m0z,E.C.2.7.10.2,2,7,10
7687,4m12,E.C.2.7.10.2,2,7,10
7688,4m14,E.C.2.7.10.2,2,7,10
7696,4m3q,E.C.2.7.10.1,2,7,10
7697,4m5g,E.C.2.7.6.3,2,7,6
7698,4m5h,E.C.2.7.6.3,2,7,6
7699,4m5i,E.C.2.7.6.3,2,7,6
7700,4m5j,E.C.2.7.6.3,2,7,6
7701,4m5k,E.C.2.7.6.3,2,7,6
7702,4m5l,E.C.2.7.6.3,2,7,6
7703,4m5m,E.C.2.7.6.3,2,7,6
7704,4m5n,E.C.2.7.6.3,2,7,6
7709,4m7x,E.C.2.7.1.33,2,7,1
7710,4m7y,E.C.2.7.1.33,2,7,1
7711,4m84,E.C.2.7.11.17,2,7,11
7712,4m8t,E.C.2.7.11.1,2,7,11
7715,4mao,E.C.2.7.11.1,2,7,11
7719,4mbi,E.C.2.7.11.1,2,7,11
7720,4mbj,E.C.2.7.11.1,2,7,11
7721,4mbl,E.C.2.7.11.1,2,7,11
7729,4mcv,E.C.2.7.10.2,2,7,10
7735,4mex,E.C.2.7.7.6,2,7,7
7736,4mf0,E.C.2.7.10.2,2,7,10
7737,4mf1,E.C.2.7.10.2,2,7,10
7740,4mh7,E.C.2.7.10.1,2,7,10
7741,4mha,E.C.2.7.10.1,2,7,10
7749,4mib,E.C.2.7.7.48,2,7,7
7752,4mjp,E.C.2.7.7.7,2,7,7
7753,4mjq,E.C.2.7.7.7,2,7,7
7754,4mjr,E.C.2.7.7.7,2,7,7
7755,4mk0,E.C.2.7.11.15,2,7,11
7756,4mk7,E.C.2.7.7.48,2,7,7
7757,4mk8,E.C.2.7.7.48,2,7,7
7758,4mk9,E.C.2.7.7.48,2,7,7
7759,4mka,E.C.2.7.7.48,2,7,7
7767,4mo4,E.C.2.7.1.170,2,7,1
7770,4mp2,E.C.2.7.11.2,2,7,11
7771,4mp7,E.C.2.7.11.2,2,7,11
7772,4mpc,E.C.2.7.11.2,2,7,11
7773,4mpe,E.C.2.7.11.2,2,7,11
7774,4mpn,E.C.2.7.11.2,2,7,11
7775,4mq1,E.C.2.7.12.1,2,7,12
7776,4mq2,E.C.2.7.12.1,2,7,12
7816,4mx9,E.C.2.7.11.17,2,7,11
7817,4mxa,E.C.2.7.11.17   ,2,7,11
7818,4mxc,E.C.2.7.10.1,2,7,10
7822,4mz4,E.C.2.7.7.48,2,7,7
7831,4n4s,E.C.2.7.11.24,2,7,11
7836,4n6y,E.C.2.7.11.1,2,7,11
7837,4n6z,E.C.2.7.11.1,2,7,11
7838,4n70,E.C.2.7.11.1,2,7,11
7845,4n98,E.C.2.7.7.7,2,7,7
7846,4n99,E.C.2.7.7.7,2,7,7
7847,4n9a,E.C.2.7.7.7,2,7,7
7856,4nah,E.C.2.7.7.3,2,7,7
7857,4nak,E.C.2.7.7.60,2,7,7
7858,4nal,E.C.2.7.7.60,2,7,7
7859,4nan,E.C.2.7.7.60,2,7,7
7860,4nat,E.C.2.7.7.3,2,7,7
7861,4nau,E.C.2.7.7.3,2,7,7
7865,4nct,E.C.2.7.12.1,2,7,12
7877,4nj3,E.C.2.7.11.22,2,7,11
7878,4njd,E.C.2.7.11.1,2,7,11
7880,4nk9,E.C.2.7.10.1,2,7,10
7881,4nka,E.C.2.7.10.1,2,7,10
7882,4nks,E.C.2.7.10.1,2,7,10
7883,4nkt,E.C.2.7.7,2,7,7
7884,4nku,E.C.2.7.7,2,7,7
7886,4nld,E.C.2.7.7.48,2,7,7
7901,4nus,E.C.2.7.11.1,2,7,11
7904,4nw5,E.C.2.7.11.1,2,7,11
7905,4nw6,E.C.2.7.11.1,2,7,11
7907,4nwm,E.C.2.7.10.2,2,7,10
7911,4nyf,E.C.2.7.7,2,7,7
7912,4nzm,E.C.2.7.4.24,2,7,4
7913,4nzn,E.C.2.7.4.24,2,7,4
7914,4nzo,E.C.2.7.4.24,2,7,4
7915,4o0r,E.C.2.7.11.1,2,7,11
7916,4o0t,E.C.2.7.11.1,2,7,11
7917,4o0v,E.C.2.7.11.1,2,7,11
7918,4o0x,E.C.2.7.11.1,2,7,11
7919,4o0y,E.C.2.7.11.1,2,7,11
7927,4o1l,E.C.2.7.1.20,2,7,1
7929,4o2p,E.C.2.7.10.2,2,7,10
7932,4o3f,E.C.2.7.2.3,2,7,2
7934,4o44,E.C.2.7.7.49,2,7,7
7936,4o4g,E.C.2.7.7.49,2,7,7
7938,4o6e,E.C.2.7.11.24,2,7,11
7939,4o6w,E.C.2.7.11.21,2,7,11
7941,4o91,E.C.2.7.11.25,2,7,11
7944,4o9w,E.C.2.7.11.21,2,7,11
7950,4obo,E.C.2.7.11.1,2,7,11
7951,4obp,E.C.2.7.11.1,2,7,11
7952,4obq,E.C.2.7.11.1,2,7,11
7962,4ock,E.C.2.7.1.162,2,7,1
7963,4ocp,E.C.2.7.1.162,2,7,1
7964,4ocq,E.C.2.7.1.162,2,7,1
7966,4ocv,E.C.2.7.1.162,2,7,1
7982,4olc,E.C.2.7.2.2,2,7,2
7987,4ona,E.C.2.7.11.17,2,7,11
7991,4oow,E.C.2.7.7.48,2,7,7
8003,4ot6,E.C.2.7.10.2,2,7,10
8004,4otf,E.C.2.7.10.2,2,7,10
8005,4otg,E.C.2.7.11.13,2,7,11
8006,4oth,E.C.2.7.11.13,2,7,11
8007,4oti,E.C.2.7.11.13,2,7,11
8008,6op9,E.C.2.7.10.1,2,7,10
8012,4ovf,E.C.2.7.7.7,2,7,7
8013,4ovg,E.C.2.7.7.7,2,7,7
8014,4ovh,E.C.2.7.7.7,2,7,7
8027,4oys,E.C.2.7.1.137,2,7,1
8054,4p5z,E.C.2.7.10.1,2,7,10
8062,4p7e,E.C.2.7.10.2,2,7,10
8063,4p90,E.C.2.7.11.1,2,7,11
8068,4ph4,E.C.2.7.1.137,2,7,1
8083,4pl3,E.C.2.7.11.1,2,7,11
8084,4pl4,E.C.2.7.11.1,2,7,11
