PDB code, PI_COUNT, NI_COUNT, AR_COUNT, H_COUNT, HBD_COUNT, HBA_COUNT, XBD_COUNT, XBA_COUNT, HBD_N3_COUNT, HBD_N2_COUNT, HBD_Nar_COUNT, HBD_Nam_COUNT, HBD_Npl3_COUNT, HBD_N4_COUNT, HBD_O3_COUNT, HBD_S3_COUNT, HBA_N3_COUNT, HBA_N2_COUNT, HBA_N1_COUNT, HBA_Nar_COUNT, HBA_Npl3_COUNT, HBA_O3_COUNT, HBA_O2_COUNT, HBA_Oco2_COUNT, HBA_S3_COUNT, HBA_S2_COUNT, TOTAL_HYD, LOGP, ENV_HBA_N_OCC_SUM, ENV_HBA_N_OCC_MAX, ENV_HBA_O_OCC_SUM, ENV_HBA_O_OCC_MAX, ENV_HBA_S_OCC_SUM, ENV_HBA_S_OCC_MAX, ENV_HBD_N_OCC_SUM, ENV_HBD_N_OCC_MAX, ENV_HBD_O_OCC_SUM, ENV_HBD_O_OCC_MAX, ENV_HBD_S_OCC_SUM, ENV_HBD_S_OCC_MAX, PI_AR_SCORE_SUM, PI_AR_SCORE_MAX, AR_PI_SCORE_SUM, AR_PI_SCORE_MAX, H_H_SCORE_SUM, H_H_SCORE_MAX, AR_AR_SCORE_SUM, AR_AR_SCORE_MAX, HBD_HBA_N_SCORE_SUM, HBD_HBA_N_SCORE_MAX, HBD_HBA_O_SCORE_SUM, HBD_HBA_O_SCORE_MAX, HBD_HBA_S_SCORE_SUM, HBD_HBA_S_SCORE_MAX, HBD_N3_HBA_N_SCORE_SUM, HBD_N3_HBA_N_SCORE_MAX, HBD_N3_HBA_O_SCORE_SUM, HBD_N3_HBA_O_SCORE_MAX, HBD_N3_HBA_S_SCORE_SUM, HBD_N3_HBA_S_SCORE_MAX, HBD_N2_HBA_N_SCORE_SUM, HBD_N2_HBA_N_SCORE_MAX, HBD_N2_HBA_O_SCORE_SUM, HBD_N2_HBA_O_SCORE_MAX, HBD_N2_HBA_S_SCORE_SUM, HBD_N2_HBA_S_SCORE_MAX, HBD_Nar_HBA_N_SCORE_SUM, HBD_Nar_HBA_N_SCORE_MAX, HBD_Nar_HBA_O_SCORE_SUM, HBD_Nar_HBA_O_SCORE_MAX, HBD_Nar_HBA_S_SCORE_SUM, HBD_Nar_HBA_S_SCORE_MAX, HBD_Nam_HBA_N_SCORE_SUM, HBD_Nam_HBA_N_SCORE_MAX, HBD_Nam_HBA_O_SCORE_SUM, HBD_Nam_HBA_O_SCORE_MAX, HBD_Nam_HBA_S_SCORE_SUM, HBD_Nam_HBA_S_SCORE_MAX, HBD_Npl3_HBA_N_SCORE_SUM, HBD_Npl3_HBA_N_SCORE_MAX, HBD_Npl3_HBA_O_SCORE_SUM, HBD_Npl3_HBA_O_SCORE_MAX, HBD_Npl3_HBA_S_SCORE_SUM, HBD_Npl3_HBA_S_SCORE_MAX, HBD_N4_HBA_N_SCORE_SUM, HBD_N4_HBA_N_SCORE_MAX, HBD_N4_HBA_O_SCORE_SUM, HBD_N4_HBA_O_SCORE_MAX, HBD_N4_HBA_S_SCORE_SUM, HBD_N4_HBA_S_SCORE_MAX, HBD_O3_HBA_N_SCORE_SUM, HBD_O3_HBA_N_SCORE_MAX, HBD_O3_HBA_O_SCORE_SUM, HBD_O3_HBA_O_SCORE_MAX, HBD_O3_HBA_S_SCORE_SUM, HBD_O3_HBA_S_SCORE_MAX, HBD_S3_HBA_N_SCORE_SUM, HBD_S3_HBA_N_SCORE_MAX, HBD_S3_HBA_O_SCORE_SUM, HBD_S3_HBA_O_SCORE_MAX, HBD_S3_HBA_S_SCORE_SUM, HBD_S3_HBA_S_SCORE_MAX, HBA_HBD_N_SCORE_SUM, HBA_HBD_N_SCORE_MAX, HBA_HBD_O_SCORE_SUM, HBA_HBD_O_SCORE_MAX, HBA_HBD_S_SCORE_SUM, HBA_HBD_S_SCORE_MAX, HBA_N3_HBD_N_SCORE_SUM, HBA_N3_HBD_N_SCORE_MAX, HBA_N3_HBD_O_SCORE_SUM, HBA_N3_HBD_O_SCORE_MAX, HBA_N3_HBD_S_SCORE_SUM, HBA_N3_HBD_S_SCORE_MAX, HBA_N2_HBD_N_SCORE_SUM, HBA_N2_HBD_N_SCORE_MAX, HBA_N2_HBD_O_SCORE_SUM, HBA_N2_HBD_O_SCORE_MAX, HBA_N2_HBD_S_SCORE_SUM, HBA_N2_HBD_S_SCORE_MAX, HBA_N1_HBD_N_SCORE_SUM, HBA_N1_HBD_N_SCORE_MAX, HBA_N1_HBD_O_SCORE_SUM, HBA_N1_HBD_O_SCORE_MAX, HBA_N1_HBD_S_SCORE_SUM, HBA_N1_HBD_S_SCORE_MAX, HBA_Nar_HBD_N_SCORE_SUM, HBA_Nar_HBD_N_SCORE_MAX, HBA_Nar_HBD_O_SCORE_SUM, HBA_Nar_HBD_O_SCORE_MAX, HBA_Nar_HBD_S_SCORE_SUM, HBA_Nar_HBD_S_SCORE_MAX, HBA_Npl3_HBD_N_SCORE_SUM, HBA_Npl3_HBD_N_SCORE_MAX, HBA_Npl3_HBD_O_SCORE_SUM, HBA_Npl3_HBD_O_SCORE_MAX, HBA_Npl3_HBD_S_SCORE_SUM, HBA_Npl3_HBD_S_SCORE_MAX, HBA_O3_HBD_N_SCORE_SUM, HBA_O3_HBD_N_SCORE_MAX, HBA_O3_HBD_O_SCORE_SUM, HBA_O3_HBD_O_SCORE_MAX, HBA_O3_HBD_S_SCORE_SUM, HBA_O3_HBD_S_SCORE_MAX, HBA_O2_HBD_N_SCORE_SUM, HBA_O2_HBD_N_SCORE_MAX, HBA_O2_HBD_O_SCORE_SUM, HBA_O2_HBD_O_SCORE_MAX, HBA_O2_HBD_S_SCORE_SUM, HBA_O2_HBD_S_SCORE_MAX, HBA_Oco2_HBD_N_SCORE_SUM, HBA_Oco2_HBD_N_SCORE_MAX, HBA_Oco2_HBD_O_SCORE_SUM, HBA_Oco2_HBD_O_SCORE_MAX, HBA_Oco2_HBD_S_SCORE_SUM, HBA_Oco2_HBD_S_SCORE_MAX, HBA_S3_HBD_N_SCORE_SUM, HBA_S3_HBD_N_SCORE_MAX, HBA_S3_HBD_O_SCORE_SUM, HBA_S3_HBD_O_SCORE_MAX, HBA_S3_HBD_S_SCORE_SUM, HBA_S3_HBD_S_SCORE_MAX, HBA_S2_HBD_N_SCORE_SUM, HBA_S2_HBD_N_SCORE_MAX, HBA_S2_HBD_O_SCORE_SUM, HBA_S2_HBD_O_SCORE_MAX, HBA_S2_HBD_S_SCORE_SUM, HBA_S2_HBD_S_SCORE_MAX, XBD_XBA_SCORE_SUM, XBD_XBA_SCORE_MAX, ES_ENERGY, ES_ENERGY_SQRD_DIST, VDW_ENERGY
1adl,0.0,1.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,8.294364045991598,8.168973148423598,2.513743421392697,1.5135449781329169,4.244425839064117,4.244424649195845,0.003790697375512,0.0037906973656198,1.0143221164274372,0.7574912649778992,0.9132036502410176,0.9132036502403602,2.9106266427430897e-06,2.9106266427430897e-06,0.0,0.0,0.0,0.0,27.781056943531592,4.539983915981274,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9863867121592746,0.7295622113579813,0.6216385216192137,0.6216385216191976,2.747366362862869e-15,2.747366362862869e-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.4809832070132125,-0.1880141692440807,-91.7551220390136
1ado,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.0,0.0,0.0,0.249101482818,-2.3254288537814,1.0004674383665009,1.0004628524494623,5.796719820012537,4.880141881040455,3.907233907210847e-21,3.907233907210847e-21,4.45291807249213,4.230872334539352,3.9780150343173543e-08,3.978015031429519e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.5824259131854587,0.1223670323068752,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.857154674322556e-08,3.8569961640252873e-08,2.8749963454938932e-08,2.1202954214709882e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0105904441847094,0.0105904417750176,8.834495136374226e-17,8.834495136374226e-17,0.0,0.0,0.3133108014579168,0.2885558988514387,1.2270377495639494e-15,1.2270375015869412e-15,0.0,0.0,2.874933963369521,2.78060067895993,5.8060127473003736e-11,5.806009885337981e-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.1077470705131016,-0.2795831748668198,-28.558613485907006
1aj7,0.0,2.0,1.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,2.0,0.0,0.0,3.0073167215,0.7673781955814005,12.107924463038088,9.348000835695087,1.2287833112945283,0.8930296135398547,3.80075578037986e-18,3.712198422535194e-18,2.794522829935873,1.9198143907797955,2.2002196698974348e-08,2.198959280984308e-08,0.0,0.0,0.0,0.0,0.9999998650790642,0.9999998650790642,11.887025657249678,1.8253706769804567,1.0000144590986806,0.9999803642210991,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5124854812898525,0.995255029498672,6.648497026405927e-14,6.580154753211335e-14,0.0,0.0,0.8480064290560042,0.4909628445912984,1.0675563729072946e-08,1.0675563720754993e-08,0.0,0.0,4.037267181317066e-05,4.027675050606795e-05,6.09369472178261e-13,5.797653129819364e-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.8501158077931112,-0.3931036733110126,-66.11047045735829
1amw,1.0,2.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,3.0,0.0,3.0,0.0,5.0,0.0,0.0,1.31802870255,-3.728309776055699,2.992661023193131e-18,2.992661023193131e-18,8.35558520225521,8.349974443705378,0.4234141903156087,0.4234141903156087,1.1847116268401536,1.0120785282581772,2.0531970839616285e-13,1.7597570380957396e-13,0.0,0.0,5.827938481774298e-07,5.827936233786309e-07,2.530826018440192e-10,2.5307810239797947e-10,3.2605102457426245,0.840152692995673,1.1504938479325258e-05,1.1504938329767985e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.981840230111466e-09,5.967051290042582e-09,8.81943360388985e-11,8.81943360388985e-11,0.0,0.0,0.0,0.0,0.0,0.0,1.1274824663071376e-19,1.1274824663071376e-19,1.000376514998612,0.999597945150267,2.696756347233071e-15,2.696756347233071e-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5289241478560669,0.528924147783284,1.829317956424642e-09,1.829317956424642e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1375162840817651e-09,1.1374873060501834e-09,9.964708190281437e-14,7.520451712184056e-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3637597640498019e-10,1.363566412915014e-10,9.71626036417558e-20,9.619070615941904e-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.145894249052951,0.9732706769906622,8.682063651015155e-14,8.677841876268423e-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2009421005677474,-0.1485327338132243,-65.07321279196061
1atr,1.0,2.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,3.0,0.0,3.0,0.0,5.0,0.0,0.0,1.31802870255,-3.728309776055699,5.172523972447578,3.715572092412709,11.89049519616038,10.701084942746249,9.498908989012928e-18,9.498908989012928e-18,7.8470289241845315,5.595939276807751,0.2917716037951202,0.2917716037946143,6.218981987018588e-21,6.218981987018588e-21,1.084318356192802e-09,1.084318356192802e-09,1.5399988211145563,1.539998821114552,3.0355614581532904,0.5881472146160855,3.6759128473450455e-08,3.675629096728622e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7130290171808426,0.6940463955397822,0.3111980377306911,0.3111965569241931,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3397230722229597e-07,1.329971826609943e-07,0.5421919378306859,0.4726110262875811,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9395606666229368,0.997242667739591,0.9641661068741356,0.9639873953797292,1.964728658348948e-18,1.964728658348948e-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.7930380636415736e-05,3.791328070440117e-05,0.000298494349455,0.0002984943494545,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7364917446814907,0.8227308648453292,2.2512804736091176e-12,2.251223382103248e-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.137509736664548,2.371789935174213,0.2241842099851056,0.2241842099848001,6.0578567406355424e-21,6.0578567406355424e-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.9396778314100606,-0.924721141636043,-85.9577638780335
1avn,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1398976307109,0.937948619994252,0.937948619813793,2.8973833778861264,2.8973827323035373,0.0,0.0,0.027003589847108,0.0203814075005076,3.7780110065599015e-16,3.7780085384643286e-16,0.0,0.0,0.036902728920152,0.0354728815217331,0.1382283953808814,0.1371407233842101,0.0,0.0,1.0088262552634462,0.9999783562026088,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.935191544193384,0.9351915441901336,1.963588197378951,1.9635876333923208,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0027402809106991,0.0027402807829042,1.284297205186553e-08,1.2842123070666744e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0099539752946714,0.0069207710088892,2.1256426646999898e-17,2.1256388816696432e-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2978422778200842,0.2296989918183079,-14.470485419345811
1ax0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,0.0,0.0,0.0,0.211887964842,-3.5113294204991994,9.155603359799733e-16,9.155603359799733e-16,3.3329794876632577,2.9216554658287293,0.0,0.0,1.637149113770154,1.6226238606287715,3.7770156031181264e-14,3.77701478033482e-14,0.0,0.0,0.0,0.0,0.0,0.0,0.6180911013571097,0.0675894454436175,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.468767206946194e-18,6.468767206946194e-18,3.075281373155299e-10,2.0807645780862464e-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.341356492283184e-16,8.341356492283184e-16,1.831621947405586,1.6841231255139757,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5024112707702444,1.487942532848893,3.5746346802028253e-20,3.428092439650328e-20,0.0,0.0,0.0178564233833356,0.017856423345678,2.246567687336209e-17,2.2460867188828682e-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0925047392870015,-0.0392450357166786,-48.41899378078379
1b05,3.0,1.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,9.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,0.0,2.707057063833,0.7477071263968003,4.175366832968017,2.9226703432783863,27.93302352359196,16.95017102973188,1.8413636975739995,1.8413636942776583,3.091186134359124,2.8329633165126205,0.0001128819692134,0.0001128819363023,0.0,0.0,0.1235636150396445,0.0901470042547456,0.0,0.0,9.458140107432229,1.4982789782035355,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.8464360011393155e-10,2.2133835682734803e-10,1.982505603913917,1.9825046915921671,2.1913003730978727e-09,2.191300363939916e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0007888088367863,0.0007887939206478,6.969752904655204,2.8352456353058653,1.4994632792469248e-12,1.4989416206410504e-12,0.0,0.0,0.0,0.0,0.0,0.0,2.667676349473657e-07,1.335553408172674e-07,0.0657425498517419,0.0492613178341306,2.776640131784185e-18,2.776640131784185e-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6218347972220315,1.621834797221796,4.231267587729996e-15,3.907797762178793e-15,0.0,0.0,0.6137407423694704,0.5585420733420685,7.313824993648865e-06,7.31382499302633e-06,0.0,0.0,1.3565971898762052e-10,9.881933237784944e-11,1.0954217614652945e-18,9.415449205557464e-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2908219571259022,-0.5533636009810582,-108.76649906392372
1b0h,3.0,1.0,2.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,5.211537947184001,3.2634206137126,7.247519724874533,6.67401235588545,34.88396243672976,22.967891957944005,1.897181966882582,1.897181943015791,3.4865558006390938,3.326194034457049,6.540458547801444e-05,6.540373885294281e-05,0.0,0.0,0.2718646656243798,0.2047817603000369,1.6060590887996833e-08,1.6060590887996833e-08,18.33704443725312,3.071515886113028,2.7631376257211286,1.954783704209489,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.928483191541852e-10,4.93376329871347e-10,1.9991808853593005,1.999177932613907,4.720777272958428e-09,4.720777260838691e-09,0.0,0.0,0.0,0.0,0.0,0.0,4.228943114317945e-05,4.22812769795915e-05,7.371622475281681,2.9811267026885124,5.461992394502882e-10,5.456810381773452e-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4793232603938653,1.4793232603931954,3.669993518927704e-15,3.4626980304188134e-15,0.0,0.0,0.4073497814333391,0.2915779100886053,2.1863091338992827e-06,2.185884256461932e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5868399088833258,-0.6312016345363464,-143.990136339434
1b1h,3.0,1.0,1.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,4.287020254971,2.3389029214996,7.2288130397044705,5.861501073910019,28.628777499272942,17.85563652278134,0.8382077191237131,0.8382077088485936,3.186731325356082,2.7602128553575604,9.512891572193056e-05,9.512852083850742e-05,0.0,0.0,0.1721149924339881,0.1128022311052655,0.0019186198409615,0.0019186198409615,14.436173871108686,2.618667927343123,0.0120265198676399,0.0120220107873121,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.70302486028292e-10,4.0929517062900247e-10,1.9943625538269416,1.9943614865039376,6.0661954995223245e-09,6.066195475948581e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0004081370869311,0.0004081278764433,7.135756724321628,2.8382243275360484,1.3223540247233842e-12,1.3210951075685448e-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.658736833728932,1.6587368337288175,3.888706903299512e-15,3.7038269230241636e-15,0.0,0.0,0.5859844581949473,0.4779902040308553,3.925266789506122e-08,3.9074734492773056e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.1773626896322562,-0.5940881531991752,-133.27774125156543
1b2h,4.0,1.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,2.7187355270319995,0.6568743881418002,4.527241815479389,3.414209510729378,29.47224826001465,18.88517546359852,1.152305797872043,1.1523057956560532,3.6009090696517325,2.945260276280837,0.1080789855913811,0.1080789855455297,0.0,0.0,0.1304072390094858,0.0962940397910358,0.0,0.0,9.18203411715484,1.5065604502780614,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1948511001924296e-10,6.828806852079232e-11,1.9758139049823609,1.975812901842941,9.399137794330498e-10,9.399137720736547e-10,0.0,0.0,0.0,0.0,0.0,0.0,0.3923675870667264,0.3919299842814961,8.136281606065678,3.7651574531404455,1.0025829105362003e-12,1.0017543724915273e-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3591746202857706,1.3591746202856867,2.062295582215876e-15,1.6581682578221765e-15,0.0,0.0,1.0968046913939866,0.9423724155588716,0.1078925576765558,0.1078925576765558,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.607356188064762,-0.6566151465254392,-121.53158886318548
