,PDB code,EC number,Class,Subclass,Subsubclass
4818,3krx,E.C.2.7.11.15,2,7,11
4820,3ksl,E.C.2.5.1.58,2,5,1
4821,3ksq,E.C.2.5.1.58,2,5,1
4823,3kvw,E.C.2.7.12.1,2,7,12
4824,3kvx,E.C.2.7.11.24,2,7,11
4832,3kxz,E.C.2.7.10.2,2,7,10
4833,3kyq,E.C.2.3.1.-,2,3,1
4835,3l08,E.C.2.7.1.153,2,7,1
4839,3l13,E.C.2.7.1.153,2,7,1
4840,3l16,E.C.2.7.1.153,2,7,1
4841,3l17,E.C.2.7.1.153,2,7,1
4842,3l1s,E.C.2.7.11.26,2,7,11
4845,3l3l,E.C.2.4.2.30,2,4,2
4846,3l3m,E.C.2.4.2.30,2,4,2
4855,3l54,E.C.2.7.1.153,2,7,1
4864,3l79,E.C.2.4.1.1,2,4,1
4865,3l7a,E.C.2.4.1.1,2,4,1
4866,3l7b,E.C.2.4.1.1,2,4,1
4867,3l7c,E.C.2.4.1.1,2,4,1
4868,3l7d,E.C.2.4.1.1,2,4,1
4870,3l8s,E.C.2.7.11.24,2,7,11
4871,3l8v,E.C.2.7.10.1,2,7,10
4872,3l8x,E.C.2.7.11.24,2,7,11
4873,3l9l,E.C.2.7.11.11,2,7,11
4874,3l9m,E.C.2.7.11.11,2,7,11
4875,3l9n,E.C.2.7.11.11,2,7,11
4876,3lau,E.C.2.7.11.1,2,7,11
4881,3lcd,E.C.2.7.10.1,2,7,10
4883,3lco,E.C.2.7.10.1,2,7,10
4884,3le6,E.C.2.7.11.22,2,7,11
4888,3lfn,E.C.2.7.11.22,2,7,11
4889,3lfs,E.C.2.7.11.22,2,7,11
4893,3lhj,E.C.2.7.11.24,2,7,11
4898,3lj3,E.C.2.7.1.153,2,7,1
4907,3lkh,E.C.2.7.7.48,2,7,7
4914,3lok,E.C.2.7.10.2,2,7,10
4915,3loo,E.C.2.7.1.20,2,7,1
4916,3lp0,E.C.2.7.7.49,2,7,7
4917,3lp1,E.C.2.7.7.49,2,7,7
4918,3lp2,E.C.2.7.7.49,2,7,7
4921,3lpb,E.C.2.7.10.2,2,7,10
4932,3lq5,E.C.2.7.11.22,2,7,11
4933,3lq8,E.C.2.7.10.1,2,7,10
4935,3lvp,E.C.2.7.10.1,2,7,10
4937,3lw0,E.C.2.7.10.1,2,7,10
4940,3lxk,E.C.2.7.10.2,2,7,10
4941,3lxl,E.C.2.7.10.2,2,7,10
4945,3lzb,E.C.2.7.10.1,2,7,10
4949,3m11,E.C.2.7.11.1,2,7,11
4951,3m1s,E.C.2.7.11.26,2,7,11
4952,3m2u,E.C.2.8.4.1,2,8,4
4953,3m2w,E.C.2.7.11.1,2,7,11
4962,3m53,E.C.2.1.1.43,2,1,1
4963,3m54,E.C.2.1.1.43,2,1,1
4964,3m55,E.C.2.1.1.43,2,1,1
4965,3m56,E.C.2.1.1.43,2,1,1
4966,3m57,E.C.2.1.1.43,2,1,1
4967,3m58,E.C.2.1.1.43,2,1,1
4968,3m59,E.C.2.1.1.43,2,1,1
4969,3m5a,E.C.2.1.1.43,2,1,1
4975,3m8p,E.C.2.7.7.49,2,7,7
4976,3m8q,E.C.2.7.7.49,2,7,7
4978,3ma3,E.C.2.7.11.1,2,7,11
4979,3mag,E.C.2.7.7.19,2,7,7
4981,3mb6,E.C.2.7.11.1,2,7,11
4982,3mb7,E.C.2.7.11.1,2,7,11
4983,3mbl,E.C.2.7.12.2,2,7,12
4985,3mct,E.C.2.7.7.19,2,7,7
4987,3mf5,E.C.2.7.7.48,2,7,7
5002,3mi3,E.C.2.3.3.14,2,3,3
5003,3miy,E.C.2.7.10.2,2,7,10
5004,3mj1,E.C.2.7.10.2,2,7,10
5005,3mj2,E.C.2.7.10.2,2,7,10
5013,3mlb,E.C.2.7.7.18,2,7,7
5019,3mo0,E.C.2.1.1.43,2,1,1
5020,3mo2,E.C.2.1.1.43,2,1,1
5021,3mo5,E.C.2.1.1.43,2,1,1
5025,3mpm,E.C.2.7.10.2,2,7,10
5026,3mpt,E.C.2.7.11.24,2,7,11
5027,3mqf,E.C.2.4.1.1,2,4,1
5028,3mrt,E.C.2.4.1.1,2,4,1
5029,3mrv,E.C.2.4.1.1,2,4,1
5030,3mrx,E.C.2.4.1.1,2,4,1
5031,3ms2,E.C.2.4.1.1,2,4,1
5032,3ms4,E.C.2.4.1.1,2,4,1
5033,3ms7,E.C.2.4.1.1,2,4,1
5034,3ms9,E.C.2.7.10.2,2,7,10
5035,3msc,E.C.2.4.1.1,2,4,1
5039,3mss,E.C.2.7.10.2,2,7,10
5040,3mt7,E.C.2.4.1.1,2,4,1
5041,3mt8,E.C.2.4.1.1,2,4,1
5042,3mt9,E.C.2.4.1.1,2,4,1
5043,3mta,E.C.2.4.1.1,2,4,1
5044,3mtb,E.C.2.4.1.1,2,4,1
5045,3mtd,E.C.2.4.1.1,2,4,1
5046,3muf,E.C.2.7.1.71,2,7,1
5049,3mv5,E.C.2.7.11.1,2,7,11
5050,3mvh,E.C.2.7.11.1,2,7,11
5051,3mvj,E.C.2.7.11.11,2,7,11
5052,3mvl,E.C.2.7.11.24,2,7,11
5053,3mvm,E.C.2.7.11.24,2,7,11
5054,3mw1,E.C.2.7.11.24,2,7,11
5055,3mwe,E.C.2.3.3.8,2,3,3
5056,3mwu,E.C.2.7.11.17,2,7,11
5057,3mww,E.C.2.7.7.48,2,7,7
5062,3my1,E.C.2.7.11.22,2,7,11
5063,3my5,E.C.2.7.11.22,2,7,11
5064,3myg,E.C.2.7.11.1,2,7,11
5071,3n1c,E.C.2.7.1.11,2,7,1
5072,3n1v,E.C.2.5.1.1 and 2.5.1.10,2,5,1
5073,3n1w,E.C.2.5.1.1,2,5,1
5075,3n2e,E.C.2.7.1.71,2,7,1
5081,3n3l,E.C.2.5.1.1,2,5,1
5082,3n45,E.C.2.5.1.1,2,5,1
5083,3n46,E.C.2.5.1.1,2,5,1
5084,3n49,E.C.2.5.1.1,2,5,1
5088,3n51,E.C.2.7.11.17,2,7,11
5089,3n5e,E.C.2.1.1.45,2,1,1
5090,3n5h,E.C.2.5.1.1,2,5,1
5091,3n5j,E.C.2.5.1.1,2,5,1
5094,3n6k,E.C.2.5.1.1,2,5,1
5109,3nba,E.C.2.7.7.3,2,7,7
5110,3nc4,E.C.2.4.1.1,2,4,1
5111,3nc9,E.C.2.7.1.3,2,7,1
5112,3ncg,E.C.2.7.11.17,2,7,11
5113,3ncz,E.C.2.7.11.1,2,7,11
5114,3ndm,E.C.2.7.1.37,2,7,1
5117,3new,E.C.2.7.11.24,2,7,11
5120,3nga,E.C.2.7.11.1,2,7,11
5125,3nlb,E.C.2.7.11.1,2,7,11
5127,3nnu,E.C.2.7.11.24,2,7,11
5128,3nnv,E.C.2.7.11.24,2,7,11
5129,3nnw,E.C.2.7.11.24,2,7,11
5130,3nnx,E.C.2.7.11.24,2,7,11
5131,3nok,E.C.2.3.2.5,2,3,2
5132,3np7,E.C.2.4.1.1,2,4,1
5133,3np9,E.C.2.4.1.1,2,4,1
5134,3npa,E.C.2.4.1.1,2,4,1
5135,3npc,E.C.2.7.11.24,2,7,11
5136,3nrm,E.C.2.7.11.1,2,7,11
5139,3ns9,E.C.2.7.11.22,2,7,11
5150,3nw5,E.C.2.7.10.1,2,7,10
5151,3nw6,E.C.2.7.10.1,2,7,10
5152,3nw7,E.C.2.7.10.1,2,7,10
5153,3nw9,E.C.2.1.1.6,2,1,1
5154,3nwb,E.C.2.1.1.6,2,1,1
5155,3nww,E.C.2.7.11.24,2,7,11
5160,3nyn,E.C.2.7.11.16,2,7,11
5161,3nyx,E.C.2.7.10.2,2,7,10
5165,3nzs,E.C.2.7.1.153,2,7,1
5166,3nzu,E.C.2.7.1.153,2,7,1
5169,3o0g,E.C.2.7.11.22,2,7,11
5173,3o23,E.C.2.7.10.1,2,7,10
5174,3o2m,E.C.2.7.11.24,2,7,11
5185,3o8p,E.C.2.7.11.24,2,7,11
5187,3o96,E.C.2.7.11.1,2,7,11
5197,3oaw,E.C.2.7.1.153,2,7,1
5201,3ocg,E.C.2.7.11.24,2,7,11
5202,3ocp,E.C.2.7.11.12,2,7,11
5203,3oct,E.C.2.7.10.2,2,7,10
5205,3od0,E.C.2.7.11.12,2,7,11
5211,3oe4,E.C.2.1.1.6,2,1,1
5212,3oe5,E.C.2.1.1.6,2,1,1
5219,3og7,E.C.2.7.11.1,2,7,11
5230,3oka,E.C.2.4.1.57,2,4,1
5231,3okc,E.C.2.4.1.57,2,4,1
5232,3okp,E.C.2.4.1.57,2,4,1
5247,3orn,E.C.2.7.12.2,2,7,12
5248,3os3,E.C.2.7.12.2,2,7,12
5249,3ot3,E.C.2.7.11.1,2,7,11
5250,3ot8,E.C.2.7.11.1,2,7,11
5252,3otx,E.C.2.7.1.20,2,7,1
5258,3ow3,E.C.2.7.11.11,2,7,11
5259,3ow4,E.C.2.7.11.1,2,7,11
5260,3owj,E.C.2.7.11.1,2,7,11
5261,3owk,E.C.2.7.11.1,2,7,11
5262,3owl,E.C.2.7.11.1,2,7,11
5265,3oxi,E.C.2.7.11.24,2,7,11
5266,3oxz,E.C.2.7.10.2,2,7,10
5268,3oy1,E.C.2.7.11.24,2,7,11
5269,3oy3,E.C.2.7.10.2,2,7,10
5274,3ozg,E.C.2.4.2,2,4,2
5276,3ozr,E.C.2.1.1.6,2,1,1
5277,3ozs,E.C.2.1.1.6,2,1,1
5278,3ozt,E.C.2.1.1.6,2,1,1
5281,3p1d,E.C.2.3.1.48,2,3,1
5282,3p23,E.C.2.7.11.1,2,7,11
5292,3p5k,E.C.2.7.11.24,2,7,11
5295,3p78,E.C.2.7.11.24,2,7,11
5296,3p79,E.C.2.7.11.24,2,7,11
5297,3p7a,E.C.2.7.11.24,2,7,11
5298,3p7b,E.C.2.7.11.24,2,7,11
5299,3p7c,E.C.2.7.11.24,2,7,11
5302,3p8z,E.C.2.1.1.56,2,1,1
5303,3p9j,E.C.2.7.11.1,2,7,11
5304,3pa3,E.C.2.7.11.1,2,7,11
5305,3pa4,E.C.2.7.11.1,2,7,11
5306,3pa5,E.C.2.7.11.1,2,7,11
5307,3pax,E.C.2.4.2.30,2,4,2
5308,3pb7,E.C.2.3.2.5,2,3,2
5309,3pb8,E.C.2.3.2.5,2,3,2
5310,3pb9,E.C.2.3.2.5,2,3,2
5311,3pbb,E.C.2.3.2.5,2,3,2
5327,3pe1,E.C.2.7.11.1,2,7,11
5328,3pe2,E.C.2.7.11.1,2,7,11
5329,3pfp,E.C.2.5.1.54,2,5,1
5332,3pix,E.C.2.7.10.2,2,7,10
5333,3piy,E.C.2.7.10.2,2,7,10
5334,3piz,E.C.2.7.10.2,2,7,10
5335,3pj1,E.C.2.7.10.2,2,7,10
5336,3pj2,E.C.2.7.10.2,2,7,10
5337,3pj3,E.C.2.7.10.2,2,7,10
5338,3pj8,E.C.2.7.11.22,2,7,11
5339,3pjc,E.C.2.7.10.2,2,7,10
5352,3poz,E.C.2.7.10.1,2,7,10
5353,3pp0,E.C.2.7.10.1,2,7,10
5354,3pp1,E.C.2.7.12.2,2,7,12
5355,3pp7,E.C.2.7.1.40,2,7,1
5356,3ppj,E.C.2.7.11.1,2,7,11
5357,3ppk,E.C.2.7.11.1,2,7,11
5360,3prf,E.C.2.7.11.1,2,7,11
5362,3prz,E.C.2.7.1.153,2,7,1
5364,3ps6,E.C.2.7.1.153,2,7,1
5365,3psb,E.C.2.7.11.1,2,7,11
5366,3psd,E.C.2.7.11.1,2,7,11
5367,3ptg,E.C.2.7.11.24,2,7,11
5368,3pty,E.C.2.4.2,2,4,2
5369,3pup,E.C.2.7.11.26,2,7,11
5370,3pvu,E.C.2.7.11.15,2,7,11
5371,3pvw,E.C.2.7.11.15,2,7,11
5372,3pwd,E.C.2.7.11.1,2,7,11
5379,3pxf,E.C.2.7.11.22,2,7,11
5380,3pxq,E.C.2.7.11.22,2,7,11
5381,3pxy,E.C.2.7.11.22,2,7,11
5382,3pxz,E.C.2.7.11.22,2,7,11
5383,3py0,E.C.2.7.11.22,2,7,11
5384,3py1,E.C.2.7.11.22,2,7,11
5385,3pyy,E.C.2.7.10.2,2,7,10
5386,3pz1,E.C.2.5.1.60,2,5,1
5387,3pz2,E.C.2.5.1.60,2,5,1
5388,3pz3,E.C.2.5.1.60,2,5,1
5389,3pz4,E.C.2.5.1.58,2,5,1
5390,3q0z,E.C.2.7.7.48,2,7,7
5391,3q1x,E.C.2.3.1.30,2,3,1
5395,3q2j,E.C.2.7.1.95,2,7,1
5396,3q32,E.C.2.7.10.2,2,7,10
5397,3q3b,E.C.2.7.11.1,2,7,11
5403,3q4c,E.C.2.7.11.1,2,7,11
5404,3q4j,E.C.2.7.7.7,2,7,7
5405,3q4k,E.C.2.7.7.7,2,7,7
5406,3q4l,E.C.2.7.7.7,2,7,7
5408,3q6w,E.C.2.7.10.1,2,7,10
5409,3q6z,E.C.2.4.2.30,2,4,2
5410,3q71,E.C.2.4.2.30,2,4,2
5414,3q92,E.C.2.7.1.3,2,7,1
5415,3q96,E.C.2.7.11.1,2,7,11
5416,3qa2,E.C.2.7.1.3,2,7,1
5418,3qai,E.C.2.7.1.3,2,7,1
5420,3qaq,E.C.2.7.1.153,2,7,1
5421,3qar,E.C.2.7.1.153,2,7,1
5422,3qbc,E.C.2.7.6.3,2,7,6
5424,3qbn,E.C.2.7.11.1,2,7,11
5425,3qc4,E.C.2.7.11.1,2,7,11
5426,3qc9,E.C.2.7.11.14,2,7,11
5434,3qcq,E.C.2.7.11.1,2,7,11
5435,3qcs,E.C.2.7.11.1,2,7,11
5436,3qcx,E.C.2.7.11.1,2,7,11
5437,3qcy,E.C.2.7.11.1,2,7,11
5438,3qd0,E.C.2.7.11.1,2,7,11
5439,3qd3,E.C.2.7.11.1,2,7,11
5440,3qd4,E.C.2.7.11.1,2,7,11
5441,3qfv,E.C.2.7.11.1,2,7,11
5442,3qfy,E.C.2.4.1.20,2,4,1
5443,3qfz,E.C.2.4.1.20,2,4,1
5444,3qgw,E.C.2.7.10.2,2,7,10
5445,3qgy,E.C.2.7.10.2,2,7,10
5449,3qin,E.C.2.7.7.49,2,7,7
5450,3qio,E.C.2.7.7.49,2,7,7
5451,3qip,E.C.2.7.7.49,2,7,7
5456,3qk0,E.C.2.7.1.153,2,7,1
5458,3qkk,E.C.2.7.11.1,2,7,11
5459,3qkl,E.C.2.7.11.1,2,7,11
5460,3qkm,E.C.2.7.11.1,2,7,11
5466,3qo9,E.C.2.7.7.49,2,7,7
5467,3qox,E.C.2.1.1.43,2,1,1
5471,3qqk,E.C.2.7.11.22,2,7,11
5472,3qqs,E.C.2.4.2.18,2,4,2
5473,3qqu,E.C.2.7.10.1,2,7,10
5474,3qri,E.C.2.7.10.2,2,7,10
5475,3qrj,E.C.2.7.10.2,2,7,10
5476,3qrk,E.C.2.7.10.2,2,7,10
5478,3qs8,E.C.2.4.2.18,2,4,2
5479,3qsb,E.C.2.7.7.7,2,7,7
5483,3qti,E.C.2.7.10.1,2,7,10
5485,3qtq,E.C.2.7.11.22,2,7,11
5486,3qtr,E.C.2.7.11.22,2,7,11
5487,3qts,E.C.2.7.11.22,2,7,11
5488,3qtu,E.C.2.7.11.22,2,7,11
5490,3qtw,E.C.2.7.11.22,2,7,11
5491,3qtx,E.C.2.7.11.22,2,7,11
5492,3qtz,E.C.2.7.11.22,2,7,11
5493,3qu0,E.C.2.7.11.22,2,7,11
5494,3que,E.C.2.7.11.24,2,7,11
5495,3qup,E.C.2.7.10.1,2,7,10
5496,3qvu,E.C.2.8.2.1,2,8,2
5497,3qvv,E.C.2.8.2.1,2,8,2
5506,3qxp,E.C.2.7.11.22,2,7,11
5507,3r00,E.C.2.7.11.1,2,7,11
5508,3r01,E.C.2.7.11.1,2,7,11
5509,3r02,E.C.2.7.11.1,2,7,11
5510,3r04,E.C.2.7.11.1,2,7,11
5512,3r0t,E.C.2.7.11.1,2,7,11
5515,3r21,E.C.2.7.11.1,2,7,11
5516,3r22,E.C.2.7.11.1,2,7,11
5517,3r24,E.C.2.1.1.-,2,1,1
5518,3r2b,E.C.2.7.11.1,2,7,11
5520,3r2y,E.C.2.7.11.1,2,7,11
5522,3r6c,E.C.2.4.2.18,2,4,2
5524,3r6t,E.C.2.1.1.6,2,1,1
5527,3r7o,E.C.2.7.10.1,2,7,10
5528,3r7q,E.C.2.7.1.153,2,7,1
5529,3r7r,E.C.2.7.1.153,2,7,1
5530,3r88,E.C.2.4.2.18,2,4,2
5531,3r8u,E.C.2.7.11.22,2,7,11
5532,3r8v,E.C.2.7.11.22,2,7,11
5533,3r8z,E.C.2.7.11.22,2,7,11
5534,3r9d,E.C.2.7.11.22,2,7,11
5535,3r9h,E.C.2.7.11.22,2,7,11
5536,3r9n,E.C.2.7.11.22,2,7,11
5537,3r9o,E.C.2.7.11.22,2,7,11
5538,3rah,E.C.2.7.11.22,2,7,11
5539,3rak,E.C.2.7.11.22,2,7,11
5540,3ral,E.C.2.7.11.22,2,7,11
5542,3rcd,E.C.2.7.10.1,2,7,10
5543,3rcj,E.C.2.7.11.1,2,7,11
5545,3re4,E.C.2.7.11.1,2,7,11
5547,3rhk,E.C.2.7.10.1,2,7,10
5548,3rhx,E.C.2.7.10.1,2,7,10
5549,3ri1,E.C.2.7.10.1,2,7,10
5552,3rin,E.C.2.7.11.24,2,7,11
5554,3rjc,E.C.2.7.11.22,2,7,11
5556,3rjw,E.C.2.1.1.43,2,1,1
5557,3rk5,E.C.2.7.11.22,2,7,11
5558,3rk7,E.C.2.7.11.22,2,7,11
5559,3rk9,E.C.2.7.11.22,2,7,11
5560,3rkb,E.C.2.7.11.22,2,7,11
5567,3rmf,E.C.2.7.11.22,2,7,11
5568,3rni,E.C.2.7.11.22,2,7,11
5570,3ro4,E.C.2.7.1.3,2,7,1
5571,3roc,E.C.2.7.11.24,2,7,11
5572,3rpr,E.C.2.7.11.22,2,7,11
5573,3rpv,E.C.2.7.11.22,2,7,11
5574,3rpy,E.C.2.7.11.22,2,7,11
5575,3rq7,E.C.2.7.11.21,2,7,11
5576,3rr4,E.C.2.4.2.29,2,4,2
5577,3rsb,E.C.2.7.7.62,2,7,7
5584,3rtp,E.C.2.7.11.24,2,7,11
5585,3rtx,E.C.2.7.7.50,2,7,7
5592,3rvg,E.C.2.7.10.2,2,7,10
5594,3rw9,E.C.2.5.1.16,2,5,1
5595,3rwp,E.C.2.7.11.1,2,7,11
5596,3rwq,E.C.2.7.11.1,2,7,11
5625,3rzb,E.C.2.7.11.22,2,7,11
5626,3rzi,E.C.2.5.1.54,2,5,1
5627,3s00,E.C.2.7.11.22,2,7,11
5628,3s0j,E.C.2.4.1.1,2,4,1
5630,3s0o,E.C.2.7.11.22,2,7,11
5631,3s1g,E.C.2.4.2.29,2,4,2
5632,3s1h,E.C.2.7.11.22,2,7,11
5635,3s2a,E.C.2.7.1.153,2,7,1
5637,3s2p,E.C.2.7.11.22,2,7,11
5638,3s3i,E.C.2.7.11.24,2,7,11
5640,3s3m,E.C.2.7.7.-,2,7,7
5641,3s3n,E.C.2.7.7.-,2,7,7
5642,3s3o,E.C.2.7.7.-,2,7,7
5648,3s4q,E.C.2.7.11.24,2,7,11
5653,3s68,E.C.2.1.1.6,2,1,1
5664,3s7b,E.C.2.1.1.43,2,1,1
5665,3s7f,E.C.2.1.1.43,2,1,1
5669,3s9i,E.C.2.3.3.9,2,3,3
5672,3s9z,E.C.2.3.3.9,2,3,3
5673,3sad,E.C.2.3.3.9,2,3,3
5676,3saz,E.C.2.3.3.9,2,3,3
5677,3sb0,E.C.2.3.3.9,2,3,3
5680,3sc1,E.C.2.7.11.1,2,7,11
5686,3sgt,E.C.2.5.1.31,2,5,1
5687,3sgv,E.C.2.5.1.31,2,5,1
5688,3sgx,E.C.2.5.1.31,2,5,1
5689,3sh0,E.C.2.5.1.31,2,5,1
5703,3ska,E.C.2.7.7.48,2,7,7
5704,3skc,E.C.2.7.11.1,2,7,11
5705,3ske,E.C.2.7.7.48,2,7,7
5708,3skh,E.C.2.7.7.48,2,7,7
5715,3sm0,E.C.2.4.2.29,2,4,2
5716,3smq,E.C.2.1.1,2,1,1
5718,3sn8,E.C.2.1.1.-,2,1,1
5719,3sna,E.C.2.1.1.-,2,1,1
5720,3snb,E.C.2.1.1.-,2,1,1
5721,3snc,E.C.2.1.1.-,2,1,1
5722,3snd,E.C.2.1.1.-,2,1,1
5729,3sqq,E.C.2.7.11.22,2,7,11
5730,3sr4,E.C.2.1.1.43,2,1,1
5734,3srv,E.C.2.7.10.2,2,7,10
5747,3svv,E.C.2.7.10.2,2,7,10
5750,3sw9,E.C.2.1.1.43,2,1,1
5753,3sx9,E.C.2.7.11.17,2,7,11
5754,3sxf,E.C.2.7.11.17,2,7,11
5755,3sxu,E.C.2.7.7.7,2,7,7
5756,3sym,E.C.2.4.1.1,2,4,1
5757,3syr,E.C.2.4.1.1,2,4,1
5761,3t07,E.C.2.7.1.40,2,7,1
5766,3t0t,E.C.2.7.1.40,2,7,1
5767,3t19,E.C.2.7.7.49,2,7,7
5768,3t1a,E.C.2.7.7.49,2,7,7
5773,3t3d,E.C.2.4.1.1,2,4,1
5774,3t3e,E.C.2.4.1.1,2,4,1
5775,3t3g,E.C.2.4.1.1,2,4,1
5776,3t3h,E.C.2.4.1.1,2,4,1
5777,3t3i,E.C.2.4.1.1,2,4,1
5778,3t3u,E.C.2.7.11.17,2,7,11
5779,3t3v,E.C.2.7.11.17,2,7,11
5782,3t4n,E.C.2.7.11.1,2,7,11
5783,3t4p,E.C.2.5.1.47,2,5,1
5798,3t9t,E.C.2.7.10.2,2,7,10
5799,3tam,E.C.2.7.7.49,2,7,7
5802,3tcp,E.C.2.7.10.1,2,7,10
5805,3tdh,E.C.2.7.11.1,2,7,11
5806,3te5,E.C.2.7.11.1,2,7,11
5807,3tfn,E.C.2.5.1.96,2,5,1
5808,3tfp,E.C.2.5.1.96,2,5,1
5809,3tfu,E.C.2.6.1.62,2,6,1
5810,3tfv,E.C.2.5.1.96,2,5,1
5811,3tg5,E.C.2.1.1.43,2,1,1
5814,3th8,E.C.2.5.1.31,2,5,1
5816,3thb,E.C.2.7.11.21,2,7,11
5818,3ti1,E.C.2.7.11.22,2,7,11
5820,3tiy,E.C.2.7.11.22,2,7,11
5821,3tiz,E.C.2.7.11.22,2,7,11
5822,3tjc,E.C.2.7.10.2,2,7,10
5823,3tjd,E.C.2.7.10.2,2,7,10
5826,3tkh,E.C.2.7.11.1,2,7,11
5827,3tki,E.C.2.7.11.1,2,7,11
5828,3tku,E.C.2.7.11.1,2,7,11
5832,3tl5,E.C.2.7.1.153,2,7,1
5834,3tll,E.C.2.4.2.29,2,4,2
5835,3tmk,E.C.2.7.4.9,2,7,4
5837,3tnh,E.C.2.7.11.22,2,7,11
5844,3tt0,E.C.2.7.10.1,2,7,10
5846,3tti,E.C.2.7.11.24,2,7,11
5847,3ttj,E.C.2.7.11.24,2,7,11
5853,3tv4,E.C.2.7.11.1,2,7,11
5855,3tv6,E.C.2.7.11.1,2,7,11
5856,3tv7,E.C.2.7.11.1,2,7,11
5862,3twj,E.C.2.7.11.1,2,7,11
5863,3twp,E.C.2.4.2.18,2,4,2
5864,3twr,E.C.2.4.2.30,2,4,2
5865,3tws,E.C.2.4.2.30,2,4,2
5866,3twu,E.C.2.4.2.30,2,4,2
5867,3twv,E.C.2.4.2.30,2,4,2
5868,3tww,E.C.2.4.2.30,2,4,2
5869,3twx,E.C.2.4.2.30,2,4,2
5870,3txo,E.C.2.7.11.13,2,7,11
5871,3tyq,E.C.2.7.7.48,2,7,7
5872,3tyv,E.C.2.7.7.48,2,7,7
5873,3tz0,E.C.2.7.11.4,2,7,11
5874,3tz2,E.C.2.7.11.4,2,7,11
5875,3tz4,E.C.2.7.11.4,2,7,11
5876,3tzm,E.C.2.7.11.30,2,7,11
5881,3u3f,E.C.2.7.10.2,2,7,10
5884,3u4o,E.C.2.7.7.48,2,7,7
5885,3u4r,E.C.2.7.7.48,2,7,7
5886,3u4u,E.C.2.7.11.1,2,7,11
5887,3u4w,E.C.2.7.10.2,2,7,10
5888,3u51,E.C.2.7.10.2,2,7,10
5890,3u6h,E.C.2.7.10.1,2,7,10
5891,3u6i,E.C.2.7.10.1,2,7,10
5892,3u6j,E.C.2.7.10.1,2,7,10
5893,3u6w,E.C.2.3.3.13,2,3,3
5900,3u81,E.C.2.1.1.6,2,1,1
5903,3u8w,E.C.2.7.11.24,2,7,11
5904,3u9c,E.C.2.7.11.1,2,7,11
5905,3u9n,E.C.2.7.11.1,2,7,11
5906,3ua9,E.C.2.4.2.30,2,4,2
5907,3ubd,E.C.2.7.11.1,2,7,11
5909,3ud5,E.C.2.7.6.3,2,7,6
5910,3udd,E.C.2.4.2.30,2,4,2
5919,3udv,E.C.2.7.6.3,2,7,6
5921,3ue4,E.C.2.7.10.2,2,7,10
5925,3ug2,E.C.2.7.10.1,2,7,10
5926,3ugc,E.C.2.7.10.2,2,7,10
5927,3uh2,E.C.2.4.2.30,2,4,2
5928,3uh4,E.C.2.4.2.30,2,4,2
5931,3uib,E.C.2.7.11.1,2,7,11
5932,3uix,E.C.2.7.11.1,2,7,11
5933,3uli,E.C.2.7.11.22,2,7,11
5934,3umo,E.C.2.7.1.11,2,7,1
5935,3ump,E.C.2.7.1.11,2,7,1
5936,3umw,E.C.2.7.11.1,2,7,11
5937,3umx,E.C.2.7.11.1,2,7,11
5938,3unj,E.C.2.7.11.22,2,7,11
5939,3unk,E.C.2.7.11.22,2,7,11
5940,3unz,E.C.2.7.11.1,2,7,11
5941,3uo4,E.C.2.7.11.1,2,7,11
5942,3uo5,E.C.2.7.11.1,2,7,11
5943,3uo6,E.C.2.7.11.1,2,7,11
5945,3uod,E.C.2.7.11.1,2,7,11
5946,3uoh,E.C.2.7.11.1,2,7,11
5947,3uoj,E.C.2.7.11.1,2,7,11
5948,3uok,E.C.2.7.11.1,2,7,11
5949,3uol,E.C.2.7.11.1,2,7,11
5950,3up2,E.C.2.7.11.1,2,7,11
5951,3up7,E.C.2.7.11.1,2,7,11
5952,3uph,E.C.2.7.7.48,2,7,7
5953,3upi,E.C.2.7.7.48,2,7,7
5954,3upk,E.C.2.5.1.7,2,5,1
5955,3upx,E.C.2.7.11.17,2,7,11
5956,3upz,E.C.2.7.11.17,2,7,11
5957,3uqf,E.C.2.7.10.2,2,7,10
5958,3uqg,E.C.2.7.10.2,2,7,10
5965,3uu1,E.C.2.4.2.18,2,4,2
5966,3uvp,E.C.2.7.11.24,2,7,11
5967,3uvq,E.C.2.7.11.24,2,7,11
5970,3uwk,E.C.2.7.4.9,2,7,4
5971,3uwl,E.C.2.1.1.45,2,1,1
5972,3uwo,E.C.2.7.4.9,2,7,4
5975,3uxm,E.C.2.7.4.9,2,7,4
5976,3uzp,E.C.2.7.11.1,2,7,11
5977,3v01,E.C.2.7.12.2,2,7,12
5978,3v04,E.C.2.7.12.2,2,7,12
5979,3v0l,E.C.2.4.1.37,2,4,1
5980,3v0p,E.C.2.4.1.37,2,4,1
5984,3v3v,E.C.2.7.11.24,2,7,11
5985,3v43,E.C.2.3.1.48,2,3,1
5987,3v4t,E.C.2.5.1.7,2,5,1
5988,3v4x,E.C.2.3.3.10,2,3,3
5989,3v51,E.C.2.7.11.17,2,7,11
5991,3v5j,E.C.2.7.10.2,2,7,10
5992,3v5l,E.C.2.7.10.2,2,7,10
5993,3v5p,E.C.2.7.11.17,2,7,11
5994,3v5q,E.C.2.7.10.1,2,7,10
5995,3v5t,E.C.2.7.11.17,2,7,11
5996,3v66,E.C.2.5.1.21,2,5,1
5997,3v6r,E.C.2.7.11.24,2,7,11
