,PDB code,EC number,Class,Subclass,Subsubclass
5797,3t8v,E.C.3.4.11.-,3,4,11
5815,3th9,E.C.3.4.23.16,3,4,23
5829,3tkw,E.C.3.4.23.16,3,4,23
5833,3tlh,E.C.3.4.23.16,3,4,23
5836,3tne,E.C.3.4.23.24,3,4,23
5838,3tpp,E.C.3.4.23.46,3,4,23
5839,3tpr,E.C.3.4.23.46,3,4,23
5841,3ts4,E.C.3.4.24.65,3,4,24
5843,3tsk,E.C.3.4.24.65,3,4,24
5845,3tt4,E.C.3.4.24.34,3,4,24
5848,3ttp,E.C.3.4.23.16,3,4,23
5851,3tu7,E.C.3.4.21.5,3,4,21
5858,3tvc,E.C.3.4.24,3,4,24
5878,3u1i,E.C.3.4.21.91,3,4,21
5889,3u6a,E.C.3.4.23.46,3,4,23
5899,3u7s,E.C.3.4.23.16,3,4,23
5911,3udh,E.C.3.4.23.46,3,4,23
5912,3udj,E.C.3.4.23.46,3,4,23
5913,3udk,E.C.3.4.23.46,3,4,23
5914,3udm,E.C.3.4.23.46,3,4,23
5915,3udn,E.C.3.4.23.46,3,4,23
5916,3udp,E.C.3.4.23.46,3,4,23
5917,3udq,E.C.3.4.23.46,3,4,23
5918,3udr,E.C.3.4.23.46,3,4,23
5920,3udy,E.C.3.4.23.46,3,4,23
5923,3ufa,E.C.3.4.21,3,4,21
5924,3ufl,E.C.3.4.23.46,3,4,23
5959,3uqp,E.C.3.4.23.46,3,4,23
5960,3uqr,E.C.3.4.23.46,3,4,23
5961,3ur9,E.C.3.4.22.66,3,4,22
5962,3uri,E.C.3.4.23.22,3,4,23
5963,3usn,E.C.3.4.24.17,3,4,24
5964,3utu,E.C.3.4.21.5,3,4,21
5999,3v7t,E.C.3.4.21.59,3,4,21
6006,3vb4,E.C.3.4.22,3,4,22
6007,3vb5,E.C.3.4.22,3,4,22
6008,3vb6,E.C.3.4.22,3,4,22
6009,3vb7,E.C.3.4.22,3,4,22
6024,3veu,E.C.3.4.23.46,3,4,23
6025,3vf3,E.C.3.4.23.46,3,4,23
6026,3vf5,E.C.3.4.23.16,3,4,23
6027,3vf7,E.C.3.4.23.16,3,4,23
6030,3vfa,E.C.3.4.23.16,3,4,23
6031,3vfb,E.C.3.4.23.16,3,4,23
6033,3vg1,E.C.3.4.23.46,3,4,23
6034,3vgc,E.C.3.4.21.1,3,4,21
6035,3vh9,E.C.3.4.11.10,3,4,11
6042,3vjk,E.C.3.4.14.5,3,4,14
6043,3vjl,E.C.3.4.14.5,3,4,14
6044,3vjm,E.C.3.4.14.5,3,4,14
6056,3vsw,E.C.3.4.23.15,3,4,23
6057,3vsx,E.C.3.4.23.15,3,4,23
6059,3vuc,E.C.3.4.23.15,3,4,23
6060,3vv6,E.C.3.4.23.46,3,4,23
6061,3vv7,E.C.3.4.23.46,3,4,23
6062,3vv8,E.C.3.4.23.46,3,4,23
6067,3vyd,E.C.3.4.23.15,3,4,23
6068,3vye,E.C.3.4.23.15,3,4,23
6069,3vyf,E.C.3.4.23.15,3,4,23
6079,3w2t,E.C.3.4.14.5,3,4,14
6087,3wab,E.C.3.4.17.2,3,4,17
6092,3wb4,E.C.3.4.23.46,3,4,23
6093,3wb5,E.C.3.4.23.46,3,4,23
6095,3wc5,E.C.3.4.17.2,3,4,17
6096,3wc7,E.C.3.4.17.2,3,4,17
6134,3wqh,E.C.3.4.14.5,3,4,14
6140,3wv1,E.C.3.4.24.-,3,4,24
6141,3wv2,E.C.3.4.24,3,4,24
6142,3wv3,E.C.3.4.24,3,4,24
6149,3wz6,E.C.3.4.23.22,3,4,23
6150,3wz7,E.C.3.4.23.22,3,4,23
6151,3wz8,E.C.3.4.23.22,3,4,23
6161,3zcz,E.C.3.4.16.4,3,4,16
6162,3zeb,E.C.3.4.21.105,3,4,21
6174,3zki,E.C.3.4.23.45,3,4,23
6177,3zlq,E.C.3.4.23.45,3,4,23
6187,3zmg,E.C.3.4.23.46,3,4,23
6188,3zmh,E.C.3.4.21.105,3,4,21
6189,3zmi,E.C.3.4.21.105,3,4,21
6190,3zmj,E.C.3.4.21.105,3,4,21
6199,3zot,E.C.3.4.21.105,3,4,21
6200,3zov,E.C.3.4.23.46,3,4,23
6202,3zps,E.C.3.4.23.16,3,4,23
6203,3zpt,E.C.3.4.23.16,3,4,23
6204,3zpu,E.C.3.4.23.16,3,4,23
6219,3zuk,E.C.3.4.24.-,3,4,24
6221,3zvt,E.C.3.4.16.4,3,4,16
6223,3zvw,E.C.3.4.16.4,3,4,16
6226,3zxh,E.C.3.4.24,3,4,24
6236,456c,E.C.3.4.24.-,3,4,24
6242,4a4q,E.C.3.4.23.16,3,4,23
6244,4a6b,E.C.3.4.23.16,3,4,23
6245,4a6c,E.C.3.4.23.16,3,4,23
6246,4a6l,E.C.3.4.21.59,3,4,21
6247,4a6v,E.C.3.4.11.18,3,4,11
6248,4a6w,E.C.3.4.11.18,3,4,11
6249,4a7b,E.C.3.4.24.-,3,4,24
6251,4a7i,E.C.3.4.21.6,3,4,21
6259,4aa1,E.C.3.4.15.1,3,4,15
6260,4aa2,E.C.3.4.15.1,3,4,15
6264,4ab8,E.C.3.4.21.4,3,4,21
6265,4ab9,E.C.3.4.21.4,3,4,21
6266,4aba,E.C.3.4.21.4,3,4,21
6267,4abb,E.C.3.4.21.4,3,4,21
6268,4abd,E.C.3.4.21.4,3,4,21
6269,4abe,E.C.3.4.21.4,3,4,21
6270,4abf,E.C.3.4.21.4,3,4,21
6271,4abg,E.C.3.4.21.4,3,4,21
6272,4abh,E.C.3.4.21.4,3,4,21
6273,4abi,E.C.3.4.21.4,3,4,21
6274,4abj,E.C.3.4.21.4,3,4,21
6278,4acu,E.C.3.4.23.46,3,4,23
6279,4acx,E.C.3.4.23.46,3,4,23
6295,4aig,E.C.3.4.24.46,3,4,24
6312,4amy,E.C.3.4.21.26,3,4,21
6313,4amz,E.C.3.4.21.26,3,4,21
6314,4an0,E.C.3.4.21.26,3,4,21
6315,4an1,E.C.3.4.21.26,3,4,21
6325,4apr,E.C.3.4.23.6,3,4,23
6351,4ax9,E.C.3.4.21.5,3,4,21
6354,4axm,E.C.3.4.22.15,3,4,22
6360,4ayv,E.C.3.4.21.5,3,4,21
6361,4ayy,E.C.3.4.21.5,3,4,21
6362,4az0,E.C.3.4.16.5,3,4,16
6363,4az2,E.C.3.4.21.5,3,4,21
6364,4az3,E.C.3.4.16.5,3,4,16
6373,4azy,E.C.3.4.23.46,3,4,23
6374,4b00,E.C.3.4.23.46,3,4,23
6375,4b05,E.C.3.4.23.46,3,4,23
6381,4b1c,E.C.3.4.23.46,3,4,23
6382,4b1d,E.C.3.4.23.46,3,4,23
6397,4b70,E.C.3.4.23.46,3,4,23
6398,4b72,E.C.3.4.23.46,3,4,23
6399,4b77,E.C.3.4.23.46,3,4,23
6400,4b78,E.C.3.4.23.46,3,4,23
6410,4bah,E.C.3.4.21.5,3,4,21
6411,4bak,E.C.3.4.21.5,3,4,21
6412,4bam,E.C.3.4.21.5,3,4,21
6413,4ban,E.C.3.4.21.5,3,4,21
6414,4bao,E.C.3.4.21.5,3,4,21
6415,4baq,E.C.3.4.21.5,3,4,21
6421,4bcb,E.C.3.4.21.26,3,4,21
6422,4bcc,E.C.3.4.21.26,3,4,21
6423,4bcd,E.C.3.4.21.26,3,4,21
6449,4bek,E.C.3.4.23.46,3,4,23
6452,4bfd,E.C.3.4.23.46,3,4,23
6504,4bs5,E.C.3.4.22.27,3,4,22
6505,4bsq,E.C.3.4.22.27,3,4,22
6511,4bti,E.C.3.4.21.6,3,4,21
6515,4btt,E.C.3.4.21.6,3,4,21
6516,4btu,E.C.3.4.21.6,3,4,21
6562,4ca7,E.C.3.4.15.1,3,4,15
6563,4ca8,E.C.3.4.15.1,3,4,15
6589,4ch2,E.C.3.4.21.5,3,4,21
6590,4ch8,E.C.3.4.21.5,3,4,21
6592,4cik,E.C.3.4.21.7,3,4,21
6598,4cjn,E.C.3.4.16.4,3,4,16
6606,4cku,E.C.3.4.23.39,3,4,23
6617,4cp7,E.C.3.4.23.16,3,4,23
6618,4cpq,E.C.3.4.23.16,3,4,23
6619,4cpr,E.C.3.4.23.16,3,4,23
6620,4cps,E.C.3.4.23.16,3,4,23
6621,4cpt,E.C.3.4.23.16,3,4,23
6622,4cpu,E.C.3.4.23.16,3,4,23
6623,4cpw,E.C.3.4.23.16,3,4,23
6624,4cpx,E.C.3.4.23.16,3,4,23
6629,4cr5,E.C.3.4.21.27,3,4,21
6630,4cr9,E.C.3.4.21.27,3,4,21
6631,4cra,E.C.3.4.21.27,3,4,21
6632,4crb,E.C.3.4.21.27,3,4,21
6633,4crc,E.C.3.4.21.27,3,4,21
6634,4crd,E.C.3.4.21.27,3,4,21
6635,4crf,E.C.3.4.21.27,3,4,21
6659,4d83,E.C.3.4.23.46,3,4,23
6660,4d85,E.C.3.4.23.46,3,4,23
6661,4d88,E.C.3.4.23.46,3,4,23
6662,4d89,E.C.3.4.23.46,3,4,23
6664,4d8c,E.C.3.4.23.46,3,4,23
6665,4d8e,E.C.3.4.22.10,3,4,22
6666,4d8i,E.C.3.4.22.10,3,4,22
6667,4d8n,E.C.3.4.21,3,4,21
6695,4dfg,E.C.3.4.23.16,3,4,23
6705,4dh6,E.C.3.4.23.46,3,4,23
6708,4di2,E.C.3.4.23.46,3,4,23
6711,4dju,E.C.3.4.23.46,3,4,23
6712,4djv,E.C.3.4.23.46,3,4,23
6713,4djw,E.C.3.4.23.46,3,4,23
6714,4djx,E.C.3.4.23.46,3,4,23
6715,4djy,E.C.3.4.23.46,3,4,23
6720,4dmy,E.C.3.4.22.38,3,4,22
6724,4dpf,E.C.3.4.23.46,3,4,23
6725,4dpi,E.C.3.4.23.46,3,4,23
6742,4dtt,E.C.3.4.24.56,3,4,24
6745,4dus,E.C.3.4.23.46,3,4,23
6746,4dv8,E.C.3.4.24.83,3,4,24
6747,4dv9,E.C.3.4.23.46,3,4,23
6748,4dvf,E.C.3.4.23.46   ,3,4,23
6752,4dwk,E.C.3.4.24.56,3,4,24
6783,4e7r,E.C.3.4.21.5,3,4,21
6800,4efs,E.C.3.4.24.65,3,4,24
6821,4ej8,E.C.3.4.23.16,3,4,23
6822,4ejf,E.C.3.4.22.59,3,4,22
6823,4ejl,E.C.3.4.23.16,3,4,23
6857,4ep2,E.C.3.4.23.16,3,4,23
6860,4eqj,E.C.3.4.23.16,3,4,23
6861,4er1,E.C.3.4.23.22,3,4,23
6862,4er2,E.C.3.4.23.22,3,4,23
6863,4er4,E.C.3.4.23.6,3,4,23
6869,4est,E.C.3.4.21.36,3,4,21
6871,4ewo,E.C.3.4.23.46,3,4,23
6872,4exg,E.C.3.4.23.46,3,4,23
6885,4f49,E.C.3.4.22,3,4,22
6909,4fe6,E.C.3.4.23.16,3,4,23
6910,4fea,E.C.3.4.22.60,3,4,22
6917,4fgx,E.C.3.4.23.46,3,4,23
6920,4fiv,E.C.3.4.23.16,3,4,23
6923,4fkk,E.C.3.4.11.2,3,4,11
6927,4fli,E.C.3.4.11.18,3,4,11
6928,4flj,E.C.3.4.11.18,3,4,11
6929,4flk,E.C.3.4.11.18,3,4,11
6930,4fll,E.C.3.4.11.18,3,4,11
6931,4fm7,E.C.3.4.23.46,3,4,23
6932,4fm8,E.C.3.4.23.46,3,4,23
6944,4fri,E.C.3.4.23.46,3,4,23
6945,4frj,E.C.3.4.23.46,3,4,23
6946,4frk,E.C.3.4.23.46,3,4,23
6947,4frs,E.C.3.4.23.46,3,4,23
6949,4fs4,E.C.3.4.23.46,3,4,23
6950,4fse,E.C.3.4.23.46,3,4,23
6951,4fsl,E.C.3.4.23.46,3,4,23
6960,4fxy,E.C.3.4.24.16,3,4,24
6963,4fys,E.C.3.4.11.2,3,4,11
6966,4fzc,E.C.3.4.25.1,3,4,25
6967,4fzg,E.C.3.4.25.1,3,4,25
6975,4g1f,E.C.3.4.14.5,3,4,14
7011,4ght,E.C.3.4.22.28,3,4,22
7012,4gid,E.C.3.4.23.46,3,4,23
7018,4gj6,E.C.3.4.23.15,3,4,23
7019,4gj7,E.C.3.4.23.15,3,4,23
7020,4gj8,E.C.3.4.23.15,3,4,23
7021,4gj9,E.C.3.4.23.15,3,4,23
7022,4gja,E.C.3.4.23.15,3,4,23
7023,4gjb,E.C.3.4.23.15,3,4,23
7024,4gjc,E.C.3.4.23.15,3,4,23
7025,4gjd,E.C.3.4.23.15,3,4,23
7029,4gk7,E.C.3.4.25.1,3,4,25
7035,4gly,E.C.3.4.21.73,3,4,21
7042,4gql,E.C.3.4.24.65,3,4,24
7045,4gr0,E.C.3.4.24.65,3,4,24
7046,4gr3,E.C.3.4.24.65,3,4,24
7047,4gr8,E.C.3.4.24.65,3,4,24
7049,4gs8,E.C.3.4.24.56,3,4,24
7050,4gsc,E.C.3.4.24.56,3,4,24
7063,4gvu,E.C.3.4.21.36,3,4,21
7068,4gye,E.C.3.4.23.16,3,4,23
7070,4gzf,E.C.3.4.23.16,3,4,23
7071,4h1e,E.C.3.4.23.46,3,4,23
7083,4h3f,E.C.3.4.23.46,3,4,23
7084,4h3g,E.C.3.4.23.46,3,4,23
7085,4h3i,E.C.3.4.23.46,3,4,23
7086,4h3j,E.C.3.4.23.46,3,4,23
7088,4h42,E.C.3.4.21.73,3,4,21
7098,4ha5,E.C.3.4.23.46,3,4,23
7105,4hdb,E.C.3.4.23.16,3,4,23
7107,4hdf,E.C.3.4.23.16,3,4,23
7108,4hdp,E.C.3.4.23.16,3,4,23
7109,4he9,E.C.3.4.23.16,3,4,23
7110,4heg,E.C.3.4.23.16,3,4,23
7112,4hev,E.C.3.4.24.69,3,4,24
7113,4hfp,E.C.3.4.21.5,3,4,21
7116,4hgc,E.C.3.4.21.4,3,4,21
7128,4hla,E.C.3.4.23.16,3,4,23
7139,4hnp,E.C.3.4.25.1,3,4,25
7143,4hrc,E.C.3.4.25.1,3,4,25
7144,4hrd,E.C.3.4.25.1,3,4,25
7155,4hva,E.C.3.4.22.59,3,4,22
7185,4hzt,E.C.3.4.23.46,3,4,23
7187,4i0d,E.C.3.4.23.46,3,4,23
7188,4i0f,E.C.3.4.23.46,3,4,23
7192,4i0z,E.C.3.4.23.46,3,4,23
7193,4i10,E.C.3.4.23.46,3,4,23
7194,4i11,E.C.3.4.23.46,3,4,23
7195,4i12,E.C.3.4.23.46,3,4,23
7196,4i1c,E.C.3.4.23.46,3,4,23
7197,4i1r,E.C.3.4.22,3,4,22
7224,4i8w,E.C.3.4.23.16,3,4,23
7226,4i8z,E.C.3.4.23.16,3,4,23
7248,4ifh,E.C.3.4.24.56,3,4,24
7262,4ikr,E.C.3.4.11.18,3,4,11
7263,4iks,E.C.3.4.11.18,3,4,11
7264,4ikt,E.C.3.4.11.18,3,4,11
7265,4iku,E.C.3.4.11.18,3,4,11
7267,4imq,E.C.3.4.22.66,3,4,22
7268,4imz,E.C.3.4.22.66,3,4,22
7269,4in9,E.C.3.4.24,3,4,24
7270,4inh,E.C.3.4.22.66,3,4,22
7271,4inr,E.C.3.4.25.1,3,4,25
7272,4int,E.C.3.4.25.1,3,4,25
7273,4inu,E.C.3.4.25.1,3,4,25
7280,4ish,E.C.3.4.21.21,3,4,21
7281,4isi,E.C.3.4.21.21,3,4,21
7296,4ivs,E.C.3.4.23.46,3,4,23
7297,4ivt,E.C.3.4.23.46,3,4,23
7310,4j0p,E.C.3.4.23.46,3,4,23
7311,4j0t,E.C.3.4.23.46,3,4,23
7312,4j0v,E.C.3.4.23.46,3,4,23
7313,4j0y,E.C.3.4.23.46,3,4,23
7314,4j0z,E.C.3.4.23.46,3,4,23
7315,4j17,E.C.3.4.23.46,3,4,23
7316,4j1c,E.C.3.4.23.46,3,4,23
7317,4j1e,E.C.3.4.23.46,3,4,23
7318,4j1f,E.C.3.4.23.46,3,4,23
7319,4j1h,E.C.3.4.23.46,3,4,23
7320,4j1i,E.C.3.4.23.46,3,4,23
7321,4j1k,E.C.3.4.23.46,3,4,23
7327,4j3j,E.C.3.4.14.5,3,4,14
7348,4j70,E.C.3.4.25.1,3,4,25
7360,4jbs,E.C.3.4.11,3,4,11
7371,4jh0,E.C.3.4.14.5,3,4,14
7379,4jj7,E.C.3.4.22.61,3,4,22
7380,4jj8,E.C.3.4.22.60,3,4,22
7381,4jje,E.C.3.4.22.56,3,4,22
7385,4jjq,E.C.3.4.19.12,3,4,19
7388,4jk5,E.C.3.4.21.73,3,4,21
7389,4jk6,E.C.3.4.21.73,3,4,21
7399,4joo,E.C.3.4.23.46,3,4,23
7400,4jp9,E.C.3.4.23.46,3,4,23
7401,4jpa,E.C.3.4.24,3,4,24
7402,4jpc,E.C.3.4.23.46,3,4,23
7403,4jpe,E.C.3.4.23.46,3,4,23
7409,4jr0,E.C.3.4.22.56,3,4,22
7437,4jyt,E.C.3.4.21.109,3,4,21
7438,4jyu,E.C.3.4.21.21,3,4,21
7439,4jyv,E.C.3.4.21.21,3,4,21
7440,4jz1,E.C.3.4.21.109,3,4,21
7442,4jzd,E.C.3.4.21.21,3,4,21
7443,4jze,E.C.3.4.21.21,3,4,21
7444,4jzf,E.C.3.4.21.21,3,4,21
7445,4jzi,E.C.3.4.21.109,3,4,21
7451,4k1e,E.C.3.4.21,3,4,21
7454,4k2y,E.C.3.4.21.39   ,3,4,21
7464,4k5l,E.C.3.4.11,3,4,11
7465,4k5m,E.C.3.4.11,3,4,11
7466,4k5n,E.C.3.4.11,3,4,11
7467,4k5o,E.C.3.4.11,3,4,11
7468,4k5p,E.C.3.4.11,3,4,11
7470,4k5z,E.C.3.4.21.39   ,3,4,21
7471,4k60,E.C.3.4.21.39   ,3,4,21
7472,4k69,E.C.3.4.21.39   ,3,4,21
7479,4k8s,E.C.3.4.23.46,3,4,23
7481,4k9h,E.C.3.4.23.46,3,4,23
7488,4kb9,E.C.3.4.23.16,3,4,23
7497,4ke0,E.C.3.4.23.46,3,4,23
7498,4ke1,E.C.3.4.23.46,3,4,23
7511,4klb,E.C.3.4.22.51,3,4,22
7529,4kp0,E.C.3.4.21.39,3,4,21
7541,4ktc,E.C.3.4.21.98    3.6.1.15    3.6.4.13   ,3,4,21
7542,4ktu,E.C.3.4.21.4,3,4,21
7543,4kup,E.C.3.4.23.22,3,4,23
7550,4kx8,E.C.3.4.11.7,3,4,11
7551,4kxb,E.C.3.4.11.7,3,4,11
7578,4l19,E.C.3.4.24,3,4,24
7598,4l6t,E.C.3.4.24,3,4,24
7601,4l7g,E.C.3.4.23.46,3,4,23
7602,4l7h,E.C.3.4.23.46,3,4,23
7603,4l7j,E.C.3.4.23.46,3,4,23
7612,4lc7,E.C.3.4.23.46,3,4,23
7633,4lko,E.C.3.4.14.5,3,4,14
7654,4loy,E.C.3.4.21.5,3,4,21
7657,4lp9,E.C.3.4.23.22,3,4,23
7662,4lqg,E.C.3.4.17.21,3,4,17
7665,4lte,E.C.3.4.24.56,3,4,24
7675,4lxa,E.C.3.4.23.46,3,4,23
7676,4lxb,E.C.3.4.21.5,3,4,21
7677,4lxk,E.C.3.4.23.46,3,4,23
7678,4lxm,E.C.3.4.23.46,3,4,23
7713,4m8x,E.C.3.4.23.16,3,4,23
7714,4m8y,E.C.3.4.23.16,3,4,23
7722,4mc1,E.C.3.4.23.16,3,4,23
7723,4mc2,E.C.3.4.23.16,3,4,23
7724,4mc6,E.C.3.4.23.16,3,4,23
7725,4mc9,E.C.3.4.23.16,3,4,23
7733,4mds,E.C.3.4.22,3,4,22
7763,4mnv,E.C.3.4.21.73,3,4,21
7764,4mnw,E.C.3.4.21.73,3,4,21
7765,4mnx,E.C.3.4.21.73,3,4,21
7766,4mny,E.C.3.4.21.73,3,4,21
7799,4mvn,E.C.3.4.21,3,4,21
7823,4mzo,E.C.3.4.22.27,3,4,22
7824,4mzs,E.C.3.4.22.27,3,4,22
7825,4n00,E.C.3.4.23.46,3,4,23
7834,4n5d,E.C.3.4.22.59,3,4,22
7835,4n6g,E.C.3.4.22.59,3,4,22
7840,4n7j,E.C.3.4.22.59,3,4,22
7841,4n7m,E.C.3.4.22.59,3,4,22
7842,4n8d,E.C.3.4.14.5,3,4,14
7843,4n8e,E.C.3.4.14.5,3,4,14
7853,4na7,E.C.3.4.21.27,3,4,21
7854,4na8,E.C.3.4.21.27,3,4,21
7855,4na9,E.C.3.4.21.21,3,4,21
7862,4nbk,E.C.3.4.22.59,3,4,22
7863,4nbl,E.C.3.4.22.59,3,4,22
7864,4nbn,E.C.3.4.22.59,3,4,22
7866,4ng9,E.C.3.4.21.21,3,4,21
7867,4nga,E.C.3.4.21.21,3,4,21
7868,4ngm,E.C.3.4.17.21,3,4,17
7869,4ngn,E.C.3.4.17.21,3,4,17
7870,4ngp,E.C.3.4.17.21,3,4,17
7871,4ngq,E.C.3.4.17.21,3,4,17
7872,4ngr,E.C.3.4.17.21,3,4,17
7873,4ngs,E.C.3.4.17.21,3,4,17
7874,4ngt,E.C.3.4.17.21,3,4,17
7887,4nmx,E.C.3.4.21,3,4,21
7888,4nnn,E.C.3.4.25.1,3,4,25
7890,4nnw,E.C.3.4.25.1,3,4,25
7891,4no1,E.C.3.4.25.1,3,4,25
7892,4no6,E.C.3.4.25.1,3,4,25
7893,4no8,E.C.3.4.25.1,3,4,25
7894,4no9,E.C.3.4.25.1,3,4,25
7908,4nxo,E.C.3.4.24.56,3,4,24
7942,4o97,E.C.3.4.21.109,3,4,21
7943,4o9v,E.C.3.4.21.109,3,4,21
7953,4obz,E.C.3.4.23.5,3,4,23
7954,4oc0,E.C.3.4.17.21,3,4,17
7955,4oc1,E.C.3.4.17.21,3,4,17
7956,4oc2,E.C.3.4.17.21,3,4,17
7957,4oc3,E.C.3.4.17.21,3,4,17
7958,4oc4,E.C.3.4.17.21,3,4,17
7959,4oc5,E.C.3.4.17.21,3,4,17
7960,4oc6,E.C.3.4.23.5,3,4,23
7969,4od9,E.C.3.4.23.5,3,4,23
7972,4oel,E.C.3.4.14.1,3,4,14
7973,4oem,E.C.3.4.14.1,3,4,14
7985,4omc,E.C.3.4.21.75,3,4,21
7986,4omd,E.C.3.4.21.75,3,4,21
7996,4os1,E.C.3.4.21.73,3,4,21
7997,4os2,E.C.3.4.21.73,3,4,21
7998,4os4,E.C.3.4.21.73,3,4,21
7999,4os5,E.C.3.4.21.73,3,4,21
8000,4os6,E.C.3.4.21.73,3,4,21
8001,4os7,E.C.3.4.21.73,3,4,21
8010,4ou3,E.C.3.4.11.2,3,4,11
8015,4ovz,E.C.3.4.22.69,3,4,22
8016,4ow0,E.C.3.4.22.69,3,4,22
8039,4p10,E.C.3.4.17.20,3,4,17
8041,4p2t,E.C.3.4.21.97,3,4,21
8042,4p3h,E.C.3.4.21.97,3,4,21
8043,4p44,E.C.3.4.17.21,3,4,17
8044,4p45,E.C.3.4.17.21,3,4,17
8045,4p4b,E.C.3.4.17.21,3,4,17
8046,4p4d,E.C.3.4.17.21,3,4,17
8047,4p4e,E.C.3.4.17.21,3,4,17
8048,4p4f,E.C.3.4.17.21,3,4,17
8049,4p4i,E.C.3.4.17.21,3,4,17
8050,4p4j,E.C.3.4.17.21,3,4,17
8056,4p6e,E.C.3.4.22.27,3,4,22
8057,4p6g,E.C.3.4.22.27,3,4,22
8070,4phv,E.C.3.4.23.16,3,4,23
8072,4pid,E.C.3.4.22.39,3,4,22
8077,4pkr,E.C.3.4.24.83,3,4,24
8078,4pks,E.C.3.4.24.83,3,4,24
8079,4pkt,E.C.3.4.24.83,3,4,24
8080,4pku,E.C.3.4.24.83,3,4,24
8081,4pkv,E.C.3.4.24.83,3,4,24
8082,4pkw,E.C.3.4.24.83,3,4,24
8093,4pnc,E.C.3.4.11.18,3,4,11
8113,4pry,E.C.3.4.22.56,3,4,22
8114,4ps0,E.C.3.4.22.56,3,4,22
8115,4ps1,E.C.3.4.22.61,3,4,22
8130,4pv7,E.C.3.4.14.5,3,4,14
8138,4pyv,E.C.3.4.23.15,3,4,23
8144,4pzw,E.C.3.4.23.46,3,4,23
8145,4pzx,E.C.3.4.23.46,3,4,23
8160,4q1n,E.C.3.4.23.15,3,4,23
8161,4q1s,E.C.3.4.25.1,3,4,25
8162,4q1w,E.C.3.4.23.16,3,4,23
8163,4q1x,E.C.3.4.23.16,3,4,23
8164,4q1y,E.C.3.4.23.16,3,4,23
8165,4q2k,E.C.3.4.21.1,3,4,21
8171,4q4e,E.C.3.4.11.2,3,4,11
8172,4q4i,E.C.3.4.11.2,3,4,11
8200,4qbb,E.C.3.4.22.46,3,4,22
8216,4qgi,E.C.3.4.23.16,3,4,23
8218,4qhp,E.C.3.4.11.2,3,4,11
8220,4qir,E.C.3.4.11.2,3,4,11
8233,4qlq,E.C.3.4.25.1,3,4,25
8234,4qls,E.C.3.4.25.1,3,4,25
8235,4qlt,E.C.3.4.25.1,3,4,25
8236,4qlu,E.C.3.4.25.1,3,4,25
8237,4qlv,E.C.3.4.25.1,3,4,25
8238,4qme,E.C.3.4.11.2,3,4,11
8286,4quo,E.C.3.4.11.2,3,4,11
8287,4qvl,E.C.3.4.25.1,3,4,25
8288,4qvm,E.C.3.4.25.1,3,4,25
8289,4qvn,E.C.3.4.25.1,3,4,25
8290,4qvp,E.C.3.4.25.1,3,4,25
8291,4qvq,E.C.3.4.25.1,3,4,25
8292,4qvv,E.C.3.4.25.1,3,4,25
8293,4qvw,E.C.3.4.25.1,3,4,25
8294,4qvy,E.C.3.4.25.1,3,4,25
8295,4qw0,E.C.3.4.25.1,3,4,25
8296,4qw1,E.C.3.4.25.1,3,4,25
8297,4qw3,E.C.3.4.25.1,3,4,25
8298,4qw4,E.C.3.4.25.1,3,4,25
8299,4qw5,E.C.3.4.25.1,3,4,25
8301,4qw7,E.C.3.4.25.1,3,4,25
8302,4qwf,E.C.3.4.25.1,3,4,25
8303,4qwg,E.C.3.4.25.1,3,4,25
8304,4qwi,E.C.3.4.25.1,3,4,25
8305,4qwj,E.C.3.4.25.1,3,4,25
8306,4qwk,E.C.3.4.25.1,3,4,25
8307,4qwl,E.C.3.4.25.1,3,4,25
8308,4qwr,E.C.3.4.2.5.1,3,4,2
8309,4qws,E.C.3.4.25.1,3,4,25
8310,4qwu,E.C.3.4.25.1,3,4,25
8311,4qwx,E.C.3.4.25.1,3,4,25
8312,4qxj,E.C.3.4.25.1,3,4,25
8319,4qz0,E.C.3.4.25.1,3,4,25
8320,4qz1,E.C.3.4.25.1,3,4,25
8321,4qz2,E.C.3.4.25.1,3,4,25
8322,4qz3,E.C.3.4.25.1,3,4,25
8323,4qz4,E.C.3.4.25.1,3,4,25
8324,4qz5,E.C.3.4.25.1,3,4,25
8325,4qz6,E.C.3.4.25.1,3,4,25
8326,4qz7,E.C.3.4.25.1,3,4,25
8327,4qzw,E.C.3.4.25.1,3,4,25
8328,4qzx,E.C.3.4.25.1,3,4,25
8329,4r02,E.C.3.4.25.1,3,4,25
8330,4r0i,E.C.3.4.21.109,3,4,21
8331,4r17,E.C.3.4.25.1,3,4,25
8332,4r18,E.C.3.4.25.1,3,4,25
8341,4r5n,E.C.3.4.23.46,3,4,23
8342,4r5t,E.C.3.4.11,3,4,11
8343,4r5v,E.C.3.4.11,3,4,11
8344,4r5x,E.C.3.4.11,3,4,11
8347,4r8y,E.C.3.4.23.46,3,4,23
8348,4r91,E.C.3.4.23.46,3,4,23
8349,4r92,E.C.3.4.23.46,3,4,23
8350,4r93,E.C.3.4.23.46,3,4,23
8351,4r95,E.C.3.4.23.46,3,4,23
8359,4rcd,E.C.3.4.23.46,3,4,23
8360,4rce,E.C.3.4.23.46,3,4,23
8361,4rcf,E.C.3.4.23.46,3,4,23
8367,4re9,E.C.3.4.24.56,3,4,24
8390,4rkx,E.C.3.4.22.10,3,4,22
