PDB code, PI_COUNT, NI_COUNT, AR_COUNT, H_COUNT, HBD_COUNT, HBA_COUNT, XBD_COUNT, XBA_COUNT, HBD_N3_COUNT, HBD_N2_COUNT, HBD_Nar_COUNT, HBD_Nam_COUNT, HBD_Npl3_COUNT, HBD_N4_COUNT, HBD_O3_COUNT, HBD_S3_COUNT, HBA_N3_COUNT, HBA_N2_COUNT, HBA_N1_COUNT, HBA_Nar_COUNT, HBA_Npl3_COUNT, HBA_O3_COUNT, HBA_O2_COUNT, HBA_Oco2_COUNT, HBA_S3_COUNT, HBA_S2_COUNT, HVY_ATOM_COUNT, ROT_BOND_COUNT, TOTAL_HYD, LOGP, TPSA
6dh6,0,0,2,17,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,3,3,0,0,0,38,12,5.795077802147,2.4304850720863,148.8
4djw,1,0,3,16,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,1,1,0,1,0,0,0,26,3,4.915137570165,3.4793355443469,70.82
4nj9,0,3,4,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,6,0,0,0,30,4,4.981759692528,1.8970294473334,205.97
5dxt,1,0,3,9,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,4,0,2,1,0,0,0,28,5,3.275793266338,1.6561687916887,111.33
3c84,0,0,1,7,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,1,0,16,3,2.508128661705,1.0794585598183,77.58
1ft7,1,1,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,2,1,0,0,0,10,3,1.758088841105,0.7202502980554,100.64
6gue,1,0,3,11,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,3,0,0,2,0,0,0,26,5,3.746773505639,2.0134346320282,99.4
2pqb,0,4,0,5,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,10,0,0,28,9,1.523611376798,-2.6509309422104,274.18
4ocq,0,0,0,1,0,0,0,0,0,0,0,1,0,0,4,0,0,0,0,0,0,5,1,0,0,0,15,2,0.211887964842,-3.5113294204992,119.25
3fur,0,0,4,21,0,0,4,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,2,0,0,0,31,5,7.82384643015,6.3597330673514,76.67
1fao,0,4,0,4,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2,0,12,0,0,28,8,0.996405931272,-5.453744684448,369.38
4ek9,2,0,2,3,0,0,0,0,0,0,1,0,2,1,2,0,0,0,0,3,0,3,0,0,0,0,21,3,1.190400465481,-1.7336769937265,125
6epa,0,0,4,18,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,26,5,5.815306161843,4.8045578560609,70.23
2w9h,0,0,2,9,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,2,0,3,0,0,0,0,21,5,2.83148981846,0.8568523970754,105.51
1nh0,0,2,3,22,0,0,0,0,0,0,0,5,1,0,1,0,0,0,0,0,0,1,5,4,0,0,53,22,6.806676683535,1.387429574794,269.21
3b24,0,0,1,5,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,3,0,0,0,0,1,0,11,2,1.72689708045,0.4416248801718,89.99
6std,0,0,1,12,0,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,21,4,4.851944174485,2.2226086886976,65.38
4few,0,0,3,13,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,4,0,0,0,0,0,0,21,2,5.169218756586,3.5507017226941,69.62
3k37,1,1,0,7,0,0,0,0,0,2,0,1,3,0,1,0,0,0,0,0,2,1,1,2,0,0,23,8,2.80317200021,0.3072986708758,153.1
3h78,0,1,1,5,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,0,0,10,1,1.58913995575,0.7022703395779,66.15
3n2u,0,0,1,7,0,0,0,0,0,0,0,0,1,0,5,0,0,0,0,0,0,8,3,0,0,0,31,10,2.388639841265,-3.6625711856412,203.7
3nyx,0,0,4,12,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,3,0,0,1,0,0,0,25,4,4.152617543177,3.2943824858836,149.55
2ydt,1,0,0,0,0,0,0,0,0,0,0,0,0,2,5,0,0,0,0,0,0,7,0,0,0,0,18,4,0,-4.7425872720938,136.22
5os2,1,0,1,7,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,1,0,0,0,0,16,3,2.268823837508,1.3894655470573,51.11
4b7j,1,1,0,7,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0,1,1,2,0,0,20,6,2.576213767038,0.918479422263,106.1
5fbi,0,1,3,12,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,1,0,1,1,2,0,0,23,5,3.740574497796,2.0942485917223,108.24
4kao,0,0,4,20,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,3,0,0,1,0,0,0,32,5,6.937826788779,5.1652462122349,71.84
3oil,0,0,1,15,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,1,2,0,0,0,26,3,5.7097143953078,3.3818086884699,98
4xas,1,2,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,0,0,15,2,1.432814684183,0.0472399743493999,107.9
3gst,1,2,2,15,0,0,0,0,0,0,0,2,0,3,1,0,0,0,0,0,0,1,2,4,1,0,35,11,4.747125287146,1.6470337743268,211.63
6qqz,0,0,4,12,0,0,0,0,0,0,1,0,2,0,0,0,0,0,1,4,0,0,0,0,0,0,24,4,3.904520666111,1.7562083060234,96.31
6i62,0,0,2,13,0,0,3,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2,0,0,0,0,19,3,4.588994282921,3.7395586283162,40.46
4dkp,1,0,2,13,0,1,1,0,0,0,0,2,0,3,0,0,0,0,0,0,0,0,2,0,0,0,24,3,4.299408113581,2.8898847975127,85.84
5evk,1,1,0,6,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,2,3,0,13,2,1.873239874181,1.3201148169686,133.97
6dpy,0,1,2,12,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,0,0,25,4,3.409750815744,1.7782226912427,117.05
3ccz,1,1,3,17,0,1,0,0,0,0,1,1,0,0,3,0,0,0,0,1,0,3,1,2,0,0,38,13,5.682400557731,2.1818752383587,148.99
6g25,0,0,2,7,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,1,0,0,0,0,18,2,2.127764315824,1.5776608907909,63.64
4bao,1,0,1,12,0,0,0,0,0,1,0,3,2,2,0,0,0,1,0,0,1,0,3,0,0,0,31,9,4.561317996821,0.815967098515801,158.98
4ua8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,16,0,0,0,0,34,7,0,-8.673108181635,268.68
4x6n,1,0,3,17,0,0,2,0,0,1,0,0,4,0,0,0,0,3,0,4,1,0,1,0,0,0,41,8,6.12514787957,2.8748285842841,161.8
6ql1,0,0,2,14,0,4,0,0,2,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,23,3,3.63389218754,1.6379915264247,119.62
4q8y,0,0,1,7,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,1,0,12,0,2.230496536908,0.77676708244164,62.27
3agl,3,0,2,15,0,0,0,0,0,4,1,7,8,0,2,0,0,0,0,3,4,3,6,0,0,0,63,30,5.027746790054,-3.5611511733415,436.43
1ugx,0,0,0,1,0,0,0,0,0,0,0,1,0,0,6,0,0,0,0,0,0,10,1,0,0,0,27,6,0.211887964842,-5.4093738284083,187.4
3sv2,1,0,2,11,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,1,0,0,2,0,0,0,26,6,3.53897708019,1.7437033734892,89.94
1mu8,0,0,2,11,0,3,0,0,0,0,0,1,1,0,0,0,0,1,0,2,1,0,2,0,0,0,32,8,3.099187556273,-0.280743238604,99.58
6d5g,3,0,3,16,0,1,1,0,0,0,1,0,0,4,0,0,0,0,0,1,0,0,0,0,0,0,32,4,5.242151732522,2.7484751489846,55.53
6msy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,21,0,0,0,0,45,10,0,-11.1559420987538,347.83
4j22,1,0,2,13,0,0,1,0,0,0,0,2,0,1,0,0,0,0,0,0,0,1,2,0,0,0,30,5,4.524847990359,3.0292732687971,71.87
5d3l,0,0,1,11,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,4,0,0,0,30,8,4.455094473606,1.6454145296456,124.52
6r11,0,0,1,5,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,4,0,0,0,19,1,1.58334634616,-0.7089724319801,109.57
1b1h,3,1,1,13,0,0,0,0,0,0,0,2,0,9,0,0,0,0,0,0,0,0,2,2,0,0,31,16,4.287020254971,2.3389029214996,181.25
1rmz,0,0,1,9,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,2,3,0,0,0,21,7,3.393597879945,0.653427511897601,104.32
2nsl,1,2,1,2,0,0,0,0,0,0,1,0,2,0,2,0,0,0,0,1,0,3,0,5,0,0,22,5,0.659014351275,-3.0432100496063,217.14
6mqe,1,1,1,15,0,0,0,0,0,0,0,7,0,3,0,0,0,0,0,0,0,0,7,2,0,0,52,21,6.47444519519,1.4606628335988,271.47
2q64,1,0,2,22,0,0,0,0,0,0,0,2,0,1,2,0,0,0,0,0,0,2,2,0,1,0,40,10,8.132558262365,5.8601163746253,128.4
5ny3,0,0,2,13,0,0,1,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,3,0,0,0,23,5,4.271414126429,1.7506033991391,109.67
5f74,1,1,2,3,0,0,0,0,0,0,1,0,2,0,2,0,0,0,0,3,0,3,0,3,0,0,23,4,1.068927219732,-2.8677216933767,202.79
1z4o,0,1,0,1,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,5,0,3,0,0,16,3,0.249101482818,-3.9767705648054,172.38
3b25,0,0,2,10,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2,0,0,2,0,0,0,18,2,3.26165300121,1.2439875087848,94.32
2ygf,0,0,0,12,0,0,0,0,0,0,0,1,2,0,1,0,0,0,0,0,0,4,4,0,0,0,40,5,4.467420706401,0.5787438595093,163.48
4rfd,1,0,1,8,0,0,0,0,2,0,0,0,0,3,0,0,0,0,0,0,0,1,2,0,0,0,16,6,2.517925320326,0.7648301740673,105.41
1s5z,1,1,2,3,0,0,0,0,0,0,1,0,2,0,2,0,0,0,0,3,0,5,1,1,0,0,26,6,1.068927219732,-3.3549058049245,219.86
4c1y,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,5,0,0,0,0,12,1,0.50247901934,-1.9264027521227,79.15
3fv3,0,1,0,13,0,0,0,0,0,0,0,5,0,0,2,0,0,0,0,0,0,2,5,2,0,0,48,22,7.446819679136,2.8421734759308,226.09
1e6q,1,0,1,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,3,0,4,0,0,0,0,14,1,0,-3.1176660890233,126.37
1kel,1,2,1,9,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,3,2,0,0,23,10,3.441983070727,0.6649578352593,163.39
3pcn,0,1,1,4,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2,0,2,0,0,12,2,1.270153242682,0.5852800630344,80.59
6aro,0,0,2,7,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,1,0,6,0,0,0,0,22,3,2.157228151636,-1.270527254542,112.27
6ma5,0,1,3,13,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,4,2,0,0,37,10,4.059561210864,0.780109382874901,181.56
5lud,0,0,1,3,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,1,0,0,0,0,0,0,8,0,1.047886294593,-0.3205187169845,64.93
6o48,3,1,1,20,0,0,0,0,0,2,0,7,3,5,0,0,0,0,0,0,2,0,6,2,0,0,59,30,8.281983406608,2.1533569186988,336.61
3g0e,0,0,2,10,0,1,0,0,0,0,1,3,0,0,0,0,0,0,0,1,0,0,2,0,0,0,22,2,2.820807392047,1.3046507218473,87.98
5z66,1,0,0,2,0,0,0,0,0,0,0,0,0,2,8,0,0,0,0,0,0,8,0,0,0,0,23,4,0.779470693927,-5.7443034906716,178.45
3vhk,0,0,3,13,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,3,0,0,0,0,22,5,3.958256072228,2.9317388091151,55.49
5d48,0,1,4,19,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,0,1,0,2,0,0,34,8,6.569680703352,5.9430091643139,82.97
3lir,0,2,2,9,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,1,0,1,3,4,0,0,34,14,2.906797263644,-0.1766175915221,207.58
4iic,1,0,0,0,0,0,0,0,0,0,0,0,0,2,3,0,0,0,0,0,0,3,0,0,0,0,10,1,0,-2.819084746685,77.3
1b58,3,1,1,11,0,0,0,0,0,0,0,2,0,9,1,0,0,0,0,0,0,1,2,2,0,0,31,15,3.628191601024,1.5812297335027,201.48
1d3p,2,0,4,21,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,1,0,3,0,0,0,0,39,11,6.704329532611,5.5938744373776,88.7
5jq5,1,0,2,14,0,0,0,0,0,0,0,0,2,2,1,0,0,0,0,3,0,1,0,0,0,0,29,7,5.52813393184,2.85187616017,91.61
5tp0,0,0,1,6,0,0,0,0,0,2,0,0,2,0,0,0,0,2,0,0,1,0,0,0,0,0,11,2,2.061073393893,1.5465888985329,86.08
3rdo,0,1,0,6,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,2,1,0,16,5,1.775654362953,0.411075277357,106.56
1w11,0,0,2,13,0,0,0,0,1,1,0,2,2,0,1,0,0,1,0,0,1,1,4,0,0,0,32,11,4.312938747386,0.335851537186201,182.85
2qwb,0,1,0,2,0,0,0,0,0,0,0,1,0,0,5,0,0,0,0,0,0,6,1,2,0,0,21,5,0.551729905721,-4.661953930255,179.61
2wer,0,0,1,9,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,3,1,1,0,0,25,0,3.416047018533,2.4943374424448,96.36
2zmm,0,2,2,14,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,4,0,0,31,7,5.00308885384,3.1614220829163,150.07
3b67,0,0,2,20,0,8,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,2,3,0,0,0,32,7,6.205447800288,3.0133602836481,104.38
4llx,0,0,1,4,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2,0,0,0,0,0,0,9,0,1.152675511209,0.1378260558608,51.8
4eu0,4,2,2,8,0,0,0,0,0,2,2,2,4,0,2,0,0,0,0,2,2,4,2,4,0,0,46,2,2.123254293196,-5.5305422159006,372.04
2qg2,0,0,2,14,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,2,0,0,1,0,0,0,24,4,4.907324637666,3.3649660640688,93.7
6czf,2,4,1,7,0,0,0,0,0,2,1,1,1,0,1,0,0,0,0,1,0,2,1,10,0,0,36,10,1.810724717624,-4.3663140191883,398.05
3uuo,1,0,0,3,0,0,0,0,0,0,0,0,0,2,0,0,0,3,0,0,1,1,0,0,0,0,23,2,0.672877412502,-0.5862073978163,66.16
1d6v,0,1,2,16,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,2,0,0,28,7,5.376471922335,3.2317256317146,89.46
1f73,0,1,0,2,0,0,0,0,0,0,0,1,0,0,6,0,0,0,0,0,0,6,1,2,0,0,21,9,0.551729905721,-4.8111783328622,190.61
5lny,0,0,1,8,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,2,2,0,0,0,34,4,2.735101427957,1.3230429406051,98.04
1jys,2,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,2,0,0,1,0,0,0,0,0,10,0,0,-2.5770818491438,78.68
5ewk,1,0,2,11,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,2,0,0,0,22,3,3.543061030477,1.9617788254696,62.64
3usx,0,1,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,16,12,6.513829107512,6.172563941081,40.13
6ugp,0,0,1,7,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,3,0,0,0,14,0,2.363287457611,0.4512889559183,83.65
5vd3,2,0,3,14,0,0,1,0,0,0,0,0,1,2,0,0,0,0,0,2,0,5,0,0,0,0,38,8,4.614765539661,3.0368871866277,92.84
4n9c,1,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0,12,1,1.2422132577,-0.5083842573816,72.15
2qi6,0,0,4,19,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,1,0,2,3,0,0,0,38,11,6.635969412105,3.9978295003756,156.45
1a94,2,1,1,20,0,0,0,0,0,2,0,8,3,3,0,0,0,0,0,0,2,0,7,2,0,0,60,29,8.281983406608,2.3203156820304,349.1
5u0g,0,0,1,7,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,2,0,0,0,18,4,2.03113149525,0.742559202236,89.93
1m0n,0,2,1,8,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,3,1,3,0,0,25,6,2.446743418132,-0.891072239391,200.71
4r0a,0,0,0,1,0,0,0,0,0,0,0,1,0,0,3,0,0,0,0,0,0,4,2,0,0,0,17,2,0.153511312505,-3.12022710903576,119.33
4kz3,0,1,1,3,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,13,2,1.258609615492,-0.6033529595914,136.91
4e1k,0,0,4,15,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,2,0,2,1,0,0,0,29,5,4.794254401979,3.3189806987622,96.37
5eis,1,0,2,10,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,2,0,0,0,21,3,3.594666058476,2.1086882818385,68.48
3miy,1,0,2,13,0,1,0,0,0,0,1,2,0,1,0,0,0,0,0,1,0,0,2,0,0,0,29,7,4.196340159294,2.7689752300423,78.43
1h2k,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,4,0,0,10,3,0,-1.5157937141596,109.36
1kug,0,1,0,2,0,0,0,0,0,0,0,5,0,0,0,0,0,1,0,0,0,0,4,2,0,0,31,9,0.779470693927,-2.7035475285156,182.88
1gaf,0,2,1,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,2,0,0,20,8,3.0073167215,0.767378195581401,145.12
1f3e,0,0,1,4,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,2,0,0,0,14,0,1.264359633092,-1.2145327308962,110.24
5i88,0,0,1,10,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,25,4,3.639751713987,1.73603623980704,52.98
6hh3,2,2,2,5,0,0,0,0,0,0,1,0,2,2,4,0,0,0,0,3,0,5,0,4,0,0,35,9,1.567130185368,-5.8771077520777,305.2
4ksy,3,2,3,9,0,0,0,0,0,2,2,1,3,0,2,0,0,0,0,4,0,4,1,4,0,0,45,2,2.630550454538,-3.562810633621,352.38
2dw7,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2,0,4,0,0,10,3,0,-2.0126845764688,120.72
4ajl,0,0,2,7,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,1,0,0,2,0,0,0,21,5,2.138031539369,0.4715540352151,111.36
2v77,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,20,10,1.522004841977,-0.4398775019644,160.52
1pbq,0,1,2,8,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,2,0,0,16,1,3.14939904753,2.4820485212715,73.25
4nxv,2,2,1,5,0,0,0,0,0,2,1,1,1,0,2,0,0,0,0,1,0,3,1,5,0,0,28,6,1.312521751988,-3.2363957191013,276.88
2wzf,0,2,0,3,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,3,2,5,0,0,25,6,0.651714278141,-4.25014540912276,240.5
5llh,0,0,3,16,0,4,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,24,3,4.480269500538,3.0034494979728,134.97
2ovy,0,0,4,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,0,0,0,0,30,5,4.134085508133,2.6898239565919,82.49
2zgx,1,0,1,10,0,0,0,0,0,1,0,1,2,3,0,0,0,1,0,0,1,0,2,0,0,0,24,6,3.424337901205,1.4718767828066,126.92
2vmd,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,6,0,0,0,0,13,2,0,-3.1226508381877,99.38
1q8t,1,0,1,7,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,1,0,0,1,0,0,0,18,3,2.499820208992,1.3328392338589,69.63
4p6x,0,0,0,8,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,2,0,0,0,26,2,3.3353336393588,-0.3518137112252,94.83
4q1w,0,0,2,17,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,3,3,0,0,0,38,12,5.795077802147,2.4304850720863,148.8
1hvl,0,0,4,24,0,0,0,0,0,0,0,2,2,0,2,0,0,0,0,2,0,2,4,0,0,0,58,19,8.047112318414,2.7884822661688,189.12
3b27,0,0,2,10,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,3,0,0,0,0,1,0,16,2,3.703930032903,2.4186578326248,89.99
5ulp,3,1,3,11,0,1,0,0,0,0,1,0,2,4,2,0,0,0,0,3,0,3,0,2,0,0,34,9,3.619874374835,0.0497864116579001,192.77
2brm,1,0,2,12,0,0,0,0,0,1,0,0,1,0,1,0,0,2,0,0,1,1,0,0,0,0,25,5,3.816253337636,1.6190193480486,70.95
5eqy,4,0,2,15,0,0,0,0,0,0,0,0,0,4,0,0,0,0,1,0,0,0,0,0,0,0,32,6,4.806471495958,3.4776836831812,41.55
1sdv,2,0,3,19,0,0,0,0,0,0,0,2,0,2,2,0,0,0,0,1,0,2,2,0,0,0,45,12,6.608905256559,2.7033499969552,120.43
4qjw,0,0,2,14,0,3,0,0,2,0,0,0,1,0,1,0,0,0,0,0,0,1,4,0,0,0,27,7,4.035988913949,0.4827524342745,143.32
3b7r,1,2,2,14,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0,1,2,2,0,0,29,9,4.815417766726,2.4557794749718,146.81
3shc,1,0,2,12,0,0,1,0,0,0,0,1,0,3,0,0,0,0,0,1,0,0,2,0,0,0,27,6,4.165406879136,2.4270899360109,89.94
1pph,0,0,2,16,0,0,0,0,1,1,0,0,2,0,0,0,0,1,0,0,1,0,3,0,0,0,30,7,5.242724336708,2.9970448853352,124.73
3nuj,0,0,2,17,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,2,3,0,0,0,35,12,5.795077802147,2.3921028011997,139.57
4cjq,0,1,1,11,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,2,1,2,0,0,32,9,4.301362298669,2.9874072263218,100.05
2wvz,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4,0,0,0,0,0,0,4,2,0,0,0,16,1,0,-4.148985664335,130.33
4qfo,1,1,0,7,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0,0,1,2,1,0,17,8,3.203027029135,2.2527587254042,122.17
5efh,2,0,0,8,0,3,0,0,0,0,0,0,0,5,2,0,0,0,0,0,0,2,0,0,0,0,17,10,2.577879191566,0.0344908914120001,84.71
4gfo,0,0,1,8,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,18,2,3.14939904753,1.8977211649494,58.53
4azb,0,0,1,10,0,0,0,0,0,0,0,1,1,0,3,0,0,0,0,0,0,4,2,0,0,0,25,5,3.714982039484,0.1198793934591,149.71
4cga,1,0,2,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,24,5,4.2462137975216,4.26426022810708,6.25
5vsf,1,0,2,14,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,2,0,2,0,0,0,0,29,6,4.858645280135,3.6525409595663,63.95
1hvj,0,0,4,25,0,0,0,0,0,0,0,2,2,0,1,0,0,0,0,2,0,1,4,0,0,0,57,19,8.386954259293,3.8577281761838,168.89
3muz,0,0,0,3,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,5,0,0,1,0,15,3,1.267733325612,-1.7140114814994,115.45
5wmg,0,1,5,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,1,0,2,0,0,33,5,5.044114170958,3.6076694149688,96.87
5h5f,2,1,2,7,0,0,0,0,0,0,1,0,2,3,2,1,0,0,0,3,0,3,0,2,0,0,27,7,2.604605865823,-0.5349267032981,227.13
6ma2,0,1,3,13,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,4,2,0,0,37,10,4.059561210864,0.780109382874901,181.56
1nfu,0,0,3,14,0,0,1,0,0,1,0,0,2,0,0,0,0,1,0,0,1,0,3,0,0,0,30,5,4.74428902088,2.3314274546336,144.18
4ual,1,0,3,7,0,0,1,0,0,0,1,1,0,2,0,0,0,0,0,5,0,0,1,0,0,0,26,4,2.576266923386,0.7781576854346,105.1
5vc4,2,0,3,15,0,0,2,0,0,0,0,0,1,2,0,0,0,0,1,1,0,3,0,0,0,0,36,10,5.196640358743,3.6821352463573,85.28
2w4x,0,0,0,2,0,0,0,0,0,0,0,0,1,0,4,0,0,1,0,0,0,5,2,0,0,0,18,3,0.956095817157,-3.2891940131843,151.92
6ajy,0,0,2,10,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,3,1,0,0,0,20,5,3.10839468125,2.5125376204042,66.76
6c0s,0,0,4,20,0,0,2,0,0,0,0,1,1,0,0,0,0,0,0,6,0,0,3,0,0,0,46,10,6.69155229915,4.5556269973437,157.12
5cj6,0,0,1,12,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,18,3,4.265790447669,2.6584845510597,56.05
4qf7,0,0,0,8,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,3,0,0,0,25,2,3.7498626658138,0.8745123841222,71.44
1ocq,1,0,0,0,0,0,0,0,0,0,0,0,0,2,6,0,0,0,0,0,0,8,0,0,0,0,21,4,0,-5.3019186638038,156.45
6stl,1,1,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,1,2,0,0,0,7,2,0,-1.0940946345662,93.22
2f80,0,0,2,17,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,3,3,0,0,0,38,12,5.795077802147,2.4304850720863,148.8
6nfh,1,0,3,16,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,2,0,2,2,0,0,0,36,8,5.2810355878586,2.4775706416196,121.12
4rwj,1,0,2,16,0,0,0,0,0,0,0,1,0,2,0,0,0,2,0,0,0,2,1,0,0,0,34,8,5.745949832082,3.5482939264899,92.13
2v88,5,1,0,12,0,0,0,0,0,0,0,9,0,10,2,0,0,0,0,0,0,2,8,2,0,0,63,32,4.922021470541,-5.0590343985348,409.29
5d45,0,1,4,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,29,6,6.805765530578,6.3014335109508,45.06
3ff3,1,2,0,1,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,0,0,10,4,0.339841940879,-0.4165076485154,107.9
