PDB code, PI_COUNT, NI_COUNT, AR_COUNT, H_COUNT, HBD_COUNT, HBA_COUNT, XBD_COUNT, XBA_COUNT, HVY_ATOM_COUNT, ROT_BOND_COUNT, TOTAL_HYD, LOGP, TPSA
2r3p,0,0,3,17,1,6,2,0,28,6,6.14326152287,4.4148506849289,104.72
5ap3,1,0,2,14,2,5,0,0,33,6,4.467551799533,2.7193194343307,84.26
2am9,0,0,0,13,2,2,0,0,21,0,5.3434549165138,3.5194877283298,40.46
6ooz,1,0,4,15,2,3,0,0,26,4,4.960717622754,2.7736883055831,52.19
4wr8,0,0,4,11,1,5,0,0,22,2,3.503060234158,3.1361724386763,63.83
6rj2,0,0,3,15,2,6,0,0,30,6,4.843813425296,2.5701963965411,118.54
6e7x,1,0,2,17,3,4,2,0,31,12,6.261868114709,4.1155491799898,88.45
5hbe,0,0,2,12,1,4,1,0,30,2,3.918459029143,1.4358119155001,100.22
4f1q,0,1,1,5,3,4,0,0,17,5,1.58913995575,-0.4706371775781,112.32
3jzs,1,3,1,18,19,25,0,0,112,47,7.825566699101,-5.87494226082881,621.35
5iok,1,1,0,13,18,16,0,0,63,31,4.770049129304,-4.7988603782066,440.35
6mdq,0,0,0,11,1,2,0,0,21,0,4.5639842225868,3.1918824129392,37.3
4rj6,1,0,2,7,3,7,0,0,29,5,2.571318188266,-0.00542299671990068,117.65
5kjm,2,0,3,22,3,3,2,0,42,10,8.057217490684,5.9032835158076,78.83
5ejv,0,0,2,21,1,12,0,0,31,8,6.683673488778,3.7675472458533,65.99
4nuf,3,3,1,31,29,28,0,0,127,62,12.919000573096,-1.0828552025638,789.15
5aic,0,0,1,7,1,2,0,0,12,0,2.264654028707,1.6411286512913,54.4
2zzu,0,1,2,16,8,11,0,0,50,18,5.335717314541,-0.3147963923404,267.43
3hec,2,0,4,16,4,4,0,0,37,7,5.064440377891,3.0158530274262,88.68
1rwq,1,0,3,16,5,4,2,0,27,5,5.640861227783,4.2479145133596,97.9
3ptg,0,0,3,8,2,5,0,0,26,4,2.427414127548,1.1707139617412,119.22
5w7x,1,4,1,11,9,17,0,0,58,23,3.771984841824,-4.4111230024923,456.16
4ui8,0,0,2,13,2,5,0,0,22,2,4.051155789081,2.3811825033316,61.69
4a4x,1,0,4,23,5,6,0,0,38,9,7.473969728311,4.6262407444377,123.91
3ejt,1,0,1,12,4,3,0,0,24,4,5.049229232204,2.3217092682198,65.13
6qad,2,0,0,10,4,2,0,0,30,11,3.898220517881,2.2222369710922,62.51
3dpf,1,0,2,8,4,7,0,0,37,4,2.522925656594,-1.8152649446468,203.75
4mcv,1,0,1,10,4,2,0,0,33,6,4.026912678613,3.1472355955757,72.34
6hf5,0,1,2,3,1,6,0,0,18,4,0.951166529614,-0.8417743731175,148.7
5o1b,0,0,2,8,2,3,2,0,16,2,4.057282447398,3.0435401142318,45.39
2xkf,0,1,2,10,2,7,0,0,28,6,3.19798059674,1.2903514206615,122.86
6oyt,1,0,3,12,2,7,0,0,33,6,4.620550362782,2.7962919323443,91.77
3kpv,2,0,0,0,4,3,0,0,10,0,0,-2.5770818491438,78.68
5lgs,2,1,1,17,13,12,0,0,60,20,5.785331547035,-0.416734099539599,328.97
4j1h,0,0,2,17,3,9,0,0,30,5,5.173330133068,2.7579158522874,110.89
1ros,0,1,3,20,0,6,0,0,35,10,6.485228517243,4.6429834979323,103.81
4qsx,0,0,0,4,2,4,0,0,16,2,1.186150574117,-0.960803631035,78.87
3lxg,1,0,2,9,1,4,0,0,20,3,3.179641966544,2.4398714364704,54.08
3d6q,1,0,0,4,4,5,0,0,22,3,1.173037135142,-1.57621425055476,103.54
3kc3,0,0,3,11,3,5,0,0,26,3,3.990805995086,2.3534726520315,101.69
2qzl,1,0,3,24,5,6,0,0,46,15,8.353307428352,4.5562797219384,149.67
4r5n,0,0,2,15,2,6,0,0,27,1,4.55568896426,3.0596689700734,76.46
5t66,0,1,1,11,2,5,0,0,23,3,4.151590825692,2.2693406138009,98.69
6mi6,1,2,2,11,6,13,0,0,39,10,4.293124106822,-3.4112027872123,312.97
6e0q,0,1,0,2,2,5,0,0,14,1,0.999228563675,-0.666604976205,97.66
2avi,0,1,0,6,2,4,0,0,16,5,1.775654362953,0.411075277357,106.56
1pl0,1,0,2,11,7,5,0,0,25,4,3.325997614415,-0.4966076707578,166.73
6s0e,0,1,0,3,5,8,0,0,20,5,0.900618200708,-3.0999711320572,159.38
2xfj,1,0,2,18,6,4,0,0,41,13,6.428934026227,2.7213031387118,127.38
4zsm,0,0,0,6,2,3,0,0,11,0,2.1686294221,2.0905300983276,61.18
5c0m,2,0,0,12,14,7,0,0,36,18,5.738180208344,1.1087390765238,241.9
2vj9,1,0,2,17,5,3,0,0,36,11,5.926455006887,2.8884456751542,98.28
4k6y,2,1,0,12,20,16,0,0,70,32,5.218033728194,-4.2923929076484,451.25
2fjp,1,0,2,12,3,6,0,0,31,5,3.896144227235,2.077442687371,98.97
5aqo,0,0,2,7,2,2,0,0,12,0,2.411791610232,1.3399853913081,51.8
4iz0,0,0,2,12,1,4,3,0,19,3,4.710822783253,3.6137285008374,80.58
3b9g,2,0,1,1,8,5,0,0,19,2,0.313193103478,-3.73134901831436,136.16
3qlc,3,1,0,11,21,13,0,0,54,27,4.202479035139,-3.6006157831594,417.2
4twd,1,0,0,8,3,0,0,0,13,0,4.077231837819,3.539217812716,27.64
5lc0,2,0,2,15,11,7,0,0,37,13,4.643654922309,1.4608687852896,188.17
5try,0,0,3,19,3,5,0,0,42,13,6.100138793365,3.2425763386565,116.84
5jna,0,0,0,5,2,7,0,0,22,3,2.259017560178,-0.397479929203,123.92
5alk,0,0,0,8,2,5,0,0,20,3,3.807051964542,2.3285038362082,88.4
1akw,0,1,1,7,4,8,0,0,31,7,2.35052590714,-3.1638158535392,217.05
3ob2,2,4,2,23,22,26,0,0,100,44,8.108758467549,-5.3633448293303,721.99
1hge,0,1,0,2,5,9,0,0,22,6,0.551729905721,-4.0771644210453,168.61
4x61,1,0,2,8,4,5,0,0,28,7,2.631232640753,-0.0275324323554998,100.81
6peg,0,2,4,20,6,10,0,0,43,9,7.13574934884,3.5143916794794,239.52
6pdj,0,0,4,14,2,7,0,0,34,5,4.271449175706,2.6233496286464,103.07
3cbp,3,1,2,5,11,8,0,0,27,7,1.839351559551,-1.4383271134351,215.97
4rcg,2,2,1,5,7,10,0,0,28,6,1.312521751988,-3.2363957191013,276.88
3olg,2,0,0,4,25,30,0,0,76,17,1.884215544776,-16.4606761703358,541.12
6i41,1,2,0,7,11,13,0,0,47,17,3.192078978458,-3.67113545153,334.4
4ght,0,0,2,16,3,8,0,0,43,17,5.39657100986,2.2200657147785,156.7
2qoe,1,0,2,13,3,10,0,0,29,5,3.8337910743,2.1785056950218,78.66
3o2m,0,0,4,20,0,6,0,0,31,8,6.896547364233,6.0929521757007,83.48
3umx,1,0,1,10,2,4,0,0,29,4,3.312457632474,2.4483989377534,63.33
6mkq,0,1,0,4,3,6,0,0,17,4,1.710353348963,-1.12352728525736,150.24
2rib,0,0,0,0,6,7,0,0,14,2,0,-4.4368443165334,130.61
6bfn,0,0,3,8,2,6,0,0,28,5,2.482008474294,1.2841074254171,92.37
4zs3,0,1,3,14,4,4,0,0,26,2,4.372754314342,2.7960386358967,115.84
3dgl,1,3,2,5,5,13,0,0,31,8,1.567130185368,-4.5888978587347,321.13
3arv,0,0,3,15,0,4,0,0,25,0,4.47629172707,3.9968134598686,40.16
2hai,0,0,1,15,1,4,0,0,26,6,5.386304825664,4.8732506318645,55.76
5du8,0,0,3,18,2,8,0,0,32,6,5.9094163829248,4.0637815268409,71.84
5f5i,1,1,2,9,2,3,0,0,18,5,2.859293198432,1.1868414465567,69.63
4oc6,0,0,5,32,2,7,3,0,58,17,11.039758573515,7.9525895911654,134.71
3eyh,1,0,0,6,2,3,0,0,23,1,2.573993473363,0.2241597097198,57.37
3r2b,1,0,2,9,3,6,0,0,30,2,2.767026803144,-0.448918838790201,102.31
1a52,0,0,1,13,2,2,0,0,20,0,4.7572830719668,3.8673729704649,40.46
5dht,0,0,3,11,5,12,1,0,35,9,4.249156385338,0.669051114868801,223.46
1fq6,0,0,1,18,5,8,0,0,44,17,7.843585556213,3.860699541492,190.98
5hyq,4,1,1,27,33,23,0,0,101,28,10.157775978032,-2.4866456836872,720.03
3njy,0,1,2,6,1,4,0,0,14,1,1.902333059228,1.1780257693938,73.25
3dz4,2,0,2,4,8,7,0,0,26,6,1.402288430323,-2.6134232569789,168.09
5qaj,0,1,2,11,2,2,0,0,16,2,3.491473014978,2.6046033988059,66.15
3umw,2,0,1,7,3,5,0,0,29,4,2.202191351776,1.0128877475689,81.3
5csz,2,5,2,17,20,26,0,0,94,43,5.512624719929,-5.4148125309383,648.11
5qa4,0,1,2,13,0,2,0,0,16,2,4.223198514071,3.8815856041726,40.13
6uwp,0,0,1,7,3,6,0,0,27,5,2.720324141207,1.3660494996242,119.3
5ccm,1,0,2,18,4,4,1,0,39,7,6.151160849608,2.4801907709321,123.81
3omc,6,1,0,11,25,12,0,0,55,30,3.853511328304,-4.2964393760352,419.48
3hv3,0,0,5,21,5,4,0,0,38,6,7.262607111437,4.8520021905249,109.89
5cf4,1,0,3,10,2,5,0,0,30,9,3.653694277195,2.1626583951905,78.46
6nk0,1,2,2,21,14,18,0,0,92,32,8.242802327189,-0.391382187730199,454.37
3v31,0,1,1,34,20,25,0,0,130,50,15.866610102161,1.1419343531881,643.91
2gvf,0,0,2,21,5,9,0,0,57,12,7.79416037685,2.5054320455197,195.71
4tk2,1,1,2,20,15,14,0,0,72,27,7.738310994018,-0.458566572652499,395.56
4k2f,0,0,2,12,0,2,2,0,17,3,4.440067901658,3.2629435803288,36.68
5bmm,0,1,2,21,5,10,0,0,52,8,8.233314109774,4.1612419426195,231.45
1x07,0,2,0,5,0,5,0,0,14,5,1.774896509914,-0.7201474149514,141.4
3kqb,0,0,4,24,3,11,0,0,41,7,7.830934774051,4.7546923363946,142.93
5q0m,0,2,1,23,2,6,0,0,39,7,10.054413218867,8.1359130917535,129.59
6ffh,1,0,1,8,3,3,1,0,18,2,2.522592379706,0.674561945608,75.41
3bm6,0,1,3,13,3,8,0,0,30,7,4.123652831524,0.4718907934253,205.9
4afh,1,0,2,16,2,2,0,0,25,6,5.175621101152,4.0020584305193,41.74
2zu5,0,0,1,20,4,6,0,0,45,19,7.777954087001,3.7478653597654,151.93
5eps,0,0,1,4,1,1,0,0,12,0,1.275946852272,0.4466831034041,32.34
3tws,3,1,1,20,35,27,0,0,109,54,7.182774218106,-9.02137244753241,806.6
2vqj,1,0,3,11,3,7,0,0,29,4,3.424769582125,0.2702826498714,108.08
6cmj,0,1,2,16,0,4,0,0,28,5,5.7818721592078,4.393387381931,64.85
2ay4,0,1,1,7,0,2,0,0,12,3,2.320865454843,1.9908328923768,40.13
3usn,0,0,2,9,4,5,0,0,22,5,2.79971432746,1.2330717647044,163.05
4hxr,0,0,2,9,2,3,0,0,21,4,2.929517421866,1.2284373689835,137.19
5d75,0,0,0,19,3,11,0,0,57,7,7.6153463943818,2.4481541192213,178.36
3d25,1,4,0,13,11,18,0,0,72,33,7.121545522214,0.0597850557288014,445.68
3hw1,0,0,2,8,2,2,0,0,16,1,2.775456470944,1.6938361861688,55.04
4kov,0,1,1,7,3,9,0,0,29,8,2.80890922237,-0.1149775680163,201.89
4z7n,1,2,0,3,6,7,0,0,25,10,1.50743705802,-1.286285862287,195.2
2pe2,1,0,2,16,6,4,0,0,37,7,5.224780943148,1.8820454188826,130.12
3mo8,4,1,1,23,22,19,0,0,96,42,8.20124536473,-3.0561863301788,524.51
5i2z,0,1,3,22,1,12,0,0,52,17,6.960672477245,3.0981298159685,233.83
3krr,2,0,4,15,3,7,0,0,36,5,4.52837388646,2.6284795007153,73.88
4j5e,0,0,2,14,4,3,0,0,28,6,4.260576588581,1.7359672253241,96.69
5ab9,1,0,0,3,2,1,0,0,17,2,1.388807331871,0.3117726143532,28.97
3btj,1,0,2,22,5,1,0,0,34,11,8.317217651902,7.2683216356058,60.14
4utn,0,3,2,22,10,16,0,0,76,34,8.624639306549,1.5350185346245,402.52
6un1,0,2,1,5,1,8,0,0,27,6,1.899913142158,-1.2232231160673,192.44
1oit,1,0,3,11,4,5,0,0,26,4,3.684912544936,1.1692471872791,125.42
6bvh,1,0,0,22,22,24,0,0,101,16,8.685114842402,-5.0063639410758,645.65
6oy2,0,0,2,20,4,8,0,0,43,16,7.201243648929,3.0342940405784,163.24
4aw5,1,0,2,15,3,4,0,0,37,6,5.049173048464,3.2637345098357,79.52
6r5f,1,0,2,13,2,6,0,0,27,3,3.912463924068,2.3405821020935,79.08
4xcb,3,0,0,1,16,13,0,0,36,6,0.339841940879,-7.3438437158739,279.88
5m57,1,0,3,14,5,6,0,0,28,6,5.387123040653,3.2224259347088,145.51
4bh4,0,1,0,3,12,19,0,0,46,12,0.763617870563,-9.4315108375944,346.78
3ogq,0,0,3,25,4,5,0,0,46,15,7.910630329241,4.6470303206135,120
5hln,1,0,3,17,3,5,2,0,32,8,6.503607295258,3.6758908086835,112.85
1njf,1,4,2,5,5,13,0,0,31,8,1.567130185368,-4.5888978587347,298.07
4x9r,1,1,2,24,7,12,0,0,67,20,9.4124000844218,2.5633111788325,300.3
4z6i,0,0,2,17,1,3,0,0,34,5,5.846704101337,4.0430599178553,78.95
4c4e,1,0,2,8,3,5,0,0,25,5,2.647613714414,0.8714046055675,85.5
4bo0,0,0,3,12,2,5,0,0,24,4,3.607727241552,2.5191862845211,77.41
2zv9,0,0,3,13,2,4,1,0,21,2,5.169218756586,3.5507017226941,69.62
4xta,0,1,2,12,1,2,2,0,19,4,4.425345899802,3.7884373865842,52.16
5zxk,0,2,0,4,1,6,0,0,15,6,1.149719683526,-2.1621150977584,161.63
6n96,1,3,2,5,4,13,0,0,31,8,1.567130185368,-3.9976399934637,323.96
3m56,3,2,0,11,17,14,0,0,55,30,3.454709532946,-3.6607844614296,391.04
2w5i,1,3,2,5,5,13,0,0,31,8,1.567130185368,-4.5888978587347,321.13
6b3e,2,0,4,14,5,7,0,0,33,7,4.730542839813,2.9000457167292,110.28
3n2e,0,2,4,17,4,8,0,0,33,4,5.693905914766,2.8898819099071,222.36
5e1d,3,1,1,17,16,10,0,0,53,23,6.17546828408,1.7413439522887,315.99
3moe,0,2,0,0,0,6,0,0,10,3,0,-1.8234663548394,122.78
3nga,0,1,4,15,1,4,1,0,25,3,5.154201889337,4.1011231328526,77.94
4lkl,0,1,0,20,8,14,0,0,64,24,8.936455960327,1.0973025733628,361.38
2zxb,1,0,1,6,5,3,0,0,16,2,1.908126668818,-1.1054329537392,77.3
6nsq,0,0,5,21,3,5,1,0,33,5,7.545075642284,5.820120431512,94.54
4mf1,1,0,4,15,3,4,0,0,30,6,4.919202046769,3.5654810967067,103.35
6drg,0,1,1,24,1,4,0,0,35,12,9.529116049971,7.6481773376688,97.77
5bpa,0,1,2,10,1,7,0,0,33,8,3.412529027502,1.6474921632475,125.71
4n84,3,3,0,24,17,16,0,0,78,42,12.838236474989,3.2831452544984,445.64
4ca4,0,0,0,6,4,6,0,0,19,8,3.028266446827,-0.1483365370168,99.38
1hti,0,2,0,1,0,5,0,0,9,3,0.249101482818,-1.4386188442228,122.36
3zos,3,0,3,20,4,6,0,0,39,7,6.480804183845,4.3431995784693,69.94
6bs5,1,3,2,4,6,13,0,0,31,8,1.31802870255,-4.9322775868913,323.93
3wkd,0,0,2,6,1,2,0,0,20,3,1.908126668818,1.0268279371708,69.81
6ffn,0,0,2,12,5,9,0,0,41,5,3.640032469022,-0.3631370755531,182.97
3tv4,0,0,2,13,4,6,1,0,26,6,4.628853064407,2.0682468816036,122.56
4ms0,0,0,1,4,4,2,1,0,9,0,1.765242248928,0.2110943341619,77.82
4ywa,0,0,4,0,17,36,0,0,76,17,0,-13.774375093681,531.36
5nn4,0,1,0,3,2,4,0,0,10,3,0.879893383401,-0.1422259427772,108.03
6f34,2,1,0,3,8,4,0,0,12,6,0.833195194263,-0.296212303601,131.41
4j0v,0,0,2,14,3,7,0,0,27,4,4.247708534075,2.2174025793834,110.89
1mq1,4,2,0,21,30,22,0,0,104,51,9.177811293034,-3.458586362673,663.06
4m4q,0,0,3,13,2,7,0,0,26,3,3.991965027703,3.5671761597835,103.79
5dhh,1,0,2,20,2,1,2,0,28,3,7.0417156910368,6.1653188618912,24.67
5aib,0,0,1,6,1,2,1,0,12,0,2.145684524446,1.2576704737518,38.33
6eeh,0,0,2,15,5,11,0,0,29,4,4.409722410396,1.08112934859,175.72
5ukm,1,0,3,15,4,7,0,0,33,7,4.44693160049,2.4694141311346,102.08
4eh7,0,0,2,11,1,1,0,0,15,3,3.433175003908,2.5609379911576,29.46
2wxd,1,1,1,11,1,5,0,0,20,8,4.386866339175,2.9996028451728,116.91
5hfu,0,0,3,19,5,8,0,0,37,8,6.040707892608,1.3090185494426,177.36
3bum,1,4,1,13,15,21,0,0,75,31,4.705046260104,-6.2224416721721,558.05
6cse,1,1,0,1,3,2,0,0,6,1,0.50247901934,0.0873945963766001,67.77
2qp6,0,0,1,7,2,4,1,0,14,2,3.012360649758,0.7195176647833,114.36
5ap0,1,0,2,14,2,5,0,0,33,6,4.467551799533,2.7193194343307,84.26
6n4e,0,0,2,15,2,6,0,0,27,5,5.101540002356,3.218324434809,71.45
4ryc,1,0,2,16,3,6,0,0,37,13,5.43402164272,2.5815577985792,119.16
1o34,1,0,3,6,6,5,0,0,19,2,1.908126668818,1.1039653656175,112.92
3fh5,1,0,2,14,2,1,0,0,20,5,4.426051989144,3.5311954800313,25.84
5km0,2,1,1,3,5,8,0,0,23,4,0.909908956665,-2.73279094083706,194.06
1kl3,1,1,1,11,10,12,0,0,52,21,3.707123185382,-2.8989792386356,309.59
2ff1,2,0,1,1,8,5,0,0,19,2,0.313193103478,-3.73134901831436,136.16
2uw5,1,0,3,14,4,2,1,0,21,4,4.74428902088,4.1346831170524,56.32
5nu3,0,0,2,11,3,5,0,0,27,5,3.958003310069,2.0595073590614,98.99
4lkj,0,1,0,3,12,19,0,0,46,12,0.763617870563,-9.4315108375944,346.78
5nf9,0,0,1,7,8,12,0,0,36,8,2.05012940341,-4.23709621046,216.5
4dhm,0,1,2,14,1,8,0,0,25,6,4.306050881489,1.7917140096868,111.33
4hki,0,0,2,12,0,2,0,0,17,1,3.746368107386,3.5362054968669,26.3
5nmf,1,1,1,17,17,15,0,0,70,30,8.164199106312,-0.5393725189617,424.58
2zif,2,1,2,7,9,8,0,0,27,7,2.604605865823,-0.5349267032981,227.13
1i00,1,2,2,10,3,6,0,0,32,9,3.323448080714,0.631476045070401,183.91
4r92,1,0,1,17,4,4,0,0,32,7,6.763729823093,4.7280693257075,99.92
4p4e,0,3,1,11,1,6,0,0,24,12,3.3946310090108,1.3318024073268,151.46
3o23,0,0,3,17,0,8,0,0,32,5,5.345119547062,2.3951957356866,96.03
1ofz,0,0,0,1,4,5,0,0,11,0,0.50247901934,-2.5111922613324,90.15
6c0n,1,0,4,21,4,5,0,0,40,9,6.612367748852,3.7692444228856,172.05
1lhf,1,0,1,13,7,5,0,0,32,12,4.159066278934,0.899924233767001,146.61
5u4g,0,0,2,14,3,3,1,0,20,4,4.76308606203,3.120451789662,60.69
4uiz,0,0,2,9,0,6,0,0,33,5,2.612423989706,0.37898603254994,133.08
5jmw,0,1,1,10,1,5,0,0,22,8,3.4250708021118,1.2275950321897,113.54
3ms4,0,0,1,11,5,12,0,0,27,7,3.724869422685,-1.410130560303,158.99
5wac,0,1,2,7,2,10,0,0,23,7,2.151434542046,-0.7273535412817,211.47
3svv,0,0,3,11,3,6,0,0,26,6,4.229595854162,1.846931884902,124.17
4k72,1,2,0,6,7,8,0,0,31,14,3.102888820664,-0.0872191527725996,215.43
4bgk,1,1,0,2,0,2,0,0,10,4,0.710416669446,0.1010757837511,63.6
3jxw,2,0,2,11,3,1,0,0,23,4,4.344143859548,2.9750488755503,75.75
2vvo,0,1,0,1,4,8,0,0,16,3,0.249101482818,-3.9767705648054,172.38
5owc,0,1,3,14,2,8,0,0,28,7,4.306050881489,2.6267350330378,97.38
2az9,0,0,2,17,4,4,0,0,33,12,5.726303190979,2.848359943025,116.76
1gsz,1,0,2,21,1,3,1,0,28,12,7.236895286559,6.3857066918274,30.74
4eh4,0,0,1,9,0,1,0,0,14,1,2.927652491455,2.3280676487924,20.31
6i0k,0,2,1,7,1,5,0,0,13,2,2.224702927318,1.5414771075212,119.06
6gub,1,0,2,12,4,5,1,0,28,2,4.063079201895,2.6227857134742,91.43
3bi6,1,0,4,18,4,5,1,0,37,5,6.044565500004,4.1349853451078,104.87
2f6v,0,1,2,13,2,5,0,0,29,6,3.894085810301,1.18591980914,136.25
1jtq,1,1,3,12,6,10,0,0,33,9,3.6498624227628,1.0725878071113,208.57
2kvm,6,1,0,30,37,24,0,0,121,59,11.567715246544,-2.9102117827568,757.24
3lpu,0,1,3,18,0,3,1,0,25,5,6.551628748366,5.535527057818,53.02
5lmb,1,0,3,9,3,4,0,0,27,5,3.320061264051,1.2376736813869,83.44
4ool,0,2,1,6,5,15,0,0,37,14,3.860637049463,-0.36583088336386,297.53
2gej,2,2,1,6,11,14,0,0,39,9,1.561623234806,-6.1034767184097,353.2
6v5l,1,0,1,7,5,3,0,0,23,5,2.347755421866,-0.7775888611464,101.16
2xah,1,2,5,21,10,18,0,0,63,17,7.246048636927,-1.107017810573,398.61
3oy1,0,0,3,22,1,4,0,0,35,5,7.965182952014,6.6225396826839,70.06
2aux,0,0,1,14,2,2,0,0,22,10,5.250991206344,3.7996779572378,58.56
5k09,0,0,3,9,1,4,0,0,21,4,2.58100408132,2.457094931444,79.04
4odm,2,1,2,24,10,8,0,0,55,23,8.511845640393,4.902121521517,257.42
5cil,2,2,2,27,24,23,0,0,130,52,11.199135387458,-2.53981998181331,648.46
2E+098,0,2,4,16,1,8,0,0,30,5,5.074819361138,1.6732579975384,179.37
5h8b,0,0,2,14,3,5,0,0,27,6,4.763020205713,2.2869549475138,107.66
2uw7,1,0,3,16,3,2,1,0,24,3,5.423972902638,4.2985660786384,45.29
6q9y,0,0,3,13,2,3,0,0,26,4,4.179962121222,3.2614628321274,57.36
2ww0,1,0,0,2,4,3,0,0,12,0,0.679683881758,-1.713444958942,65.13
3c4f,0,0,1,6,0,3,0,0,18,3,1.838241438568,1.483153152915,33.95
3avm,2,2,0,12,19,16,0,0,66,20,5.162254268337,-3.2136153498478,467.66
3r6c,0,2,3,14,0,7,0,0,25,3,4.221396634662,3.3039313231162,107.95
6hu0,0,0,2,14,1,4,2,0,23,4,5.471238277682,4.0570849921249,84.83
4qp6,1,0,0,1,1,2,0,0,9,0,0.439628753048,-1.0556271606286,38.69
1kqb,0,1,1,6,0,2,0,0,9,1,1.908126668818,1.5665137589196,40.13
6cj5,1,0,2,7,3,3,0,0,18,2,2.312245927685,0.5574109505903,75.05
4h3c,0,1,1,15,1,5,0,0,25,14,6.505967000351,5.0362719697497,86.66
4bgg,1,0,3,14,2,4,0,0,30,6,4.232983853842,2.7678915181939,60.43
1eub,0,0,2,12,2,6,0,0,27,8,4.344764409559,1.3037119809364,117.21
5cdh,0,2,0,0,2,6,0,0,10,3,0,-2.0126845764688,120.72
4w9e,0,0,2,10,2,4,0,0,28,6,4.369545350446,1.9628413234438,110.77
6c7e,0,0,3,13,1,5,1,0,25,2,4.420716934155,3.3222216710193,72.7
4m3q,0,0,2,13,3,4,0,0,25,7,4.838154074983,2.8196490418391,82.96
6es0,0,1,3,16,3,8,0,0,34,8,4.531458915727,2.269283105782,157.78
6c28,1,3,3,15,8,17,0,0,59,22,5.012946890427,-3.111991315605,451.16
3ho9,0,1,1,9,4,7,0,0,32,5,3.679044366039,0.4481653078155,146.99
3rak,0,0,3,13,6,4,0,0,25,5,4.317092361482,1.0304799947407,167.95
2xzg,0,1,3,15,2,5,0,0,27,3,4.75003903848,2.2402579543283,128.98
6jki,3,1,2,5,11,8,0,0,27,7,1.839351559551,-1.4383271134351,215.97
5hkm,1,0,2,5,4,5,0,0,23,3,1.984200457391,-0.4667306766924,106.81
5dpa,0,0,1,12,3,4,0,0,30,12,3.891120958455,1.1465205715628,113.6
5ls6,1,0,2,15,3,6,0,0,37,8,4.845632050282,2.7665486307653,78.74
4jt8,0,0,2,9,3,4,0,0,27,6,3.56905556566,0.7612838706709,129.45
2ff2,2,0,1,1,8,5,0,0,19,2,0.313193103478,-3.73134901831436,136.16
6axl,0,0,0,10,23,19,0,0,88,33,3.758376668136,-11.6535573227892,624.46
2wi7,1,0,3,14,4,4,2,0,31,7,5.303769403381,3.2907423933607,122.81
5ax9,0,0,3,15,1,5,0,0,31,7,4.727503954405,3.3763776738366,79.64
4h5c,0,2,2,12,1,8,0,0,26,7,4.204278875319,0.8836677550869,180.15
4pyq,1,0,2,11,8,3,0,0,21,4,3.331791224005,1.6825912728812,118.64
4zsq,0,0,1,11,3,5,1,0,24,2,3.811063967743,2.8659403703048,99.51
1c8v,0,1,1,9,1,5,0,0,16,6,2.871441065319,1.6741395697369,118.53
6duf,1,0,4,21,4,5,0,0,40,9,6.612367748852,3.7692444228856,172.05
1o4a,0,1,3,22,3,6,0,0,41,10,6.938412965163,3.7185071983916,138.87
4oon,0,3,2,12,5,17,0,0,46,15,6.129954721235,1.9780832830723,354.73
3rkb,0,0,2,10,3,3,0,0,21,4,3.676846401696,2.2417307482108,109.14
3oe8,1,0,1,14,2,3,0,0,27,6,5.489354464405,4.5903991451239,93.84
5q17,0,1,3,16,0,5,1,0,34,5,5.595625577403,3.2716448886699,134.44
3k9x,1,0,3,15,3,6,0,0,38,7,4.604915467106,1.8105508660368,121.75
3we4,2,0,1,7,2,6,0,0,28,5,2.750527662267,0.5324398375166,59.79
4rrs,0,0,2,15,2,6,0,0,27,1,4.55568896426,3.0596689700734,76.46
5ieg,1,0,0,7,5,5,0,0,22,11,2.998826878472,-0.1970505864683,94.59
5v8p,0,0,1,11,2,4,1,0,17,3,4.240421965188,2.847444550003,92.62
4hld,0,0,2,15,2,5,1,0,33,5,4.779907639301,2.42781880065534,124.63
2r03,1,3,1,14,13,16,0,0,67,28,6.124843460597,-1.1681902769905,426.49
3o0e,2,1,0,3,25,20,0,0,74,37,0.833195194263,-13.4146780602584,602.13
5ti2,0,0,2,12,1,4,0,0,23,4,3.705420761626,2.0561544251378,74.86
5ew3,0,0,3,16,2,5,0,0,27,6,5.008115928285,3.179268627677,54.02
3oev,0,0,4,23,4,5,0,0,43,14,7.340883517811,4.2085299378959,145
5aqg,0,0,2,4,5,9,0,0,23,2,1.44621194387,-2.2572995606309,139.75
4wsj,0,0,0,3,4,4,0,0,14,1,1.054208925061,-1.7447463144118,89.79
1r5w,3,2,3,34,23,18,0,0,104,46,13.266373286797,3.7438672838443,552.84
3max,0,0,3,16,3,1,0,0,22,3,5.086406580318,3.9172767531612,55.12
2foy,1,1,1,6,4,6,0,0,25,5,1.902333059228,-1.5070181543286,159.28
4uwf,0,0,1,12,1,9,0,0,29,3,3.329966905209,2.2592523484307,48.05
2gg7,0,1,2,9,5,4,0,0,18,3,3.35283256895,1.9207062465042,145.57
1k3q,1,5,1,21,19,26,0,0,103,47,8.954674970098,-3.8707655437744,703.14
2n9x,1,9,3,27,25,40,0,0,146,66,10.810560430117,-5.02505508460911,975.79
13gs,0,1,3,15,2,6,0,0,28,6,5.170033082379,3.2714205224879,152.52
4ivt,1,0,3,15,5,4,2,0,29,7,5.103938280627,2.7441176068942,100.75
5qai,0,1,2,13,0,4,0,0,19,3,4.016554083298,2.6721251363226,82.65
2a4w,2,0,3,13,27,26,0,0,96,36,4.79246099749,-11.2453815349258,724.59
